,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Nepal,United States of America's exports to Nepal,United States of America's exports to Nepal,Nepal's imports from world,Nepal's imports from world,Nepal's imports from world,Nepal's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
54,'69,Ceramic products,6,0,10,,131209,95244,88402,,2291792,2488620,2329982
55,'61,"Articles of apparel and clothing accessories, knitted or crocheted",3,0,9,,92585,73991,149451,,3030769,3492789,3394027
56,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",24,22,5,,11705,15690,21091,,1434670,1608212,1638216
57,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",61,150,5,,40257,46515,37717,,13499059,16837864,15010743
58,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",77,0,4,,35976,38717,43562,,61276,62325,62071
59,'09,"Coffee, tea, mat̩ and spices",0,0,3,,83137,61079,70052,,1096175,1489801,1481480
60,'02,Meat and edible meat offal,0,0,0,,524,121,150,,22124262,23344302,21807421
61,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,0,0,,15215,6347,6424,,4854294,5077262,4709611
62,'05,"Products of animal origin, not elsewhere specified or included",37,99,0,,642,575,270,,1241815,1346056,1396492
63,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",196,0,0,,3613,2187,1804,,520814,535762,489733
64,'07,Edible vegetables and certain roots and tubers,2459,553,0,,350963,247717,195950,,4927469,5041199,5335168
65,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,28,0,,70320,65755,56474,,4356778,4869079,5162951
66,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,814,875,499,,2341858,2564607,2400752
67,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,18546,23926,17760,,1045682,1150195,1197838
68,'13,"Lac; gums, resins and other vegetable saps and extracts",10,0,0,,3631,3641,2486,,634679,693972,603222
69,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,3910,4193,830,,32506,31254,25974
70,'26,"Ores, slag and ash",0,0,0,,56124,32458,7648,,8488980,8565365,8103305
71,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6,11,0,,4249,5694,9275,,656457,750935,878798
