,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Australia,United States of America's exports to Australia,United States of America's exports to Australia,Australia's imports from world,Australia's imports from world,Australia's imports from world,Australia's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",52674,50825,44291,,309993,374687,410467,,33042608,40194577,33904016
50,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",52008,39434,42191,,844091,894011,816781,,3853827,4288233,4354265
51,'92,Musical instruments; parts and accessories of such articles,46167,56402,41835,,207629,216466,174444,,851690,935608,928733
52,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",34077,38900,37860,,714035,866867,749648,,2341858,2564607,2400752
53,'17,Sugars and sugar confectionery,39067,42728,34389,,326199,342190,353124,,2068251,2439096,2729350
54,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,27104,28381,34004,,148563,179532,189422,,656457,750935,878798
55,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",26424,29940,32995,,1400124,1718088,1653482,,1434670,1608212,1638216
56,'96,Miscellaneous manufactured articles,31753,33239,31639,,960707,1040354,967027,,2336068,2661046,2643892
57,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,58597,39422,31173,,2011008,2135045,1559087,,2892580,2939810,2618858
58,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",28003,31249,28624,,263343,273671,242558,,2605897,2611644,2542395
59,'05,"Products of animal origin, not elsewhere specified or included",22856,29824,27748,,82980,79458,87121,,1241815,1346056,1396492
60,'07,Edible vegetables and certain roots and tubers,28819,28282,24810,,260907,287034,281492,,4927469,5041199,5335168
61,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,18958,22090,24586,,149629,183727,175481,,1045682,1150195,1197838
62,'75,Nickel and articles thereof,11993,18262,23972,,46756,94854,106337,,2204622,3142630,4071617
63,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",16804,17556,22799,,813782,972968,874529,,4854294,5077262,4709611
64,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",20871,21946,20601,,226754,237232,204374,,2089033,2235287,2037867
65,'65,Headgear and parts thereof,13596,16172,18879,,276869,299197,274659,,363053,520352,519846
66,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",22064,22996,18130,,540154,679314,601420,,2832298,3301294,3161213
67,'81,Other base metals; cermets; articles thereof,10163,13691,17103,,72325,109518,93740,,2374517,2948134,3281494
68,'64,"Footwear, gaiters and the like; parts of such articles",14804,15535,15551,,1812130,2157657,1918040,,1150007,1343430,1414362
69,'91,Clocks and watches and parts thereof,19860,21358,15293,,648650,760385,804402,,1519662,1656127,1790459
70,'74,Copper and articles thereof,13269,15250,14896,,1100791,958116,877070,,10394755,10050035,10949330
71,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",12855,19263,14846,,673297,817459,711738,,4279475,4340585,2748547
72,'69,Ceramic products,9346,12732,13758,,868523,907679,753004,,2291792,2488620,2329982
73,'13,"Lac; gums, resins and other vegetable saps and extracts",11563,12362,11673,,130719,176559,147867,,634679,693972,603222
