,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Mexico,United States of America's exports to Mexico,United States of America's exports to Mexico,Mexico's imports from world,Mexico's imports from world,Mexico's imports from world,Mexico's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
47,'07,Edible vegetables and certain roots and tubers,481519,481351,690277,,666745,654304,967980,,4927469,5041199,5335168
48,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",468660,627982,670254,,1632592,2330343,2614794,,2163568,2646804,2839139
49,'96,Miscellaneous manufactured articles,477512,546621,615772,,1046979,1239456,1211049,,2336068,2661046,2643892
50,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,536614,529812,586049,,810369,904355,905460,,1045682,1150195,1197838
51,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",444535,491089,585854,,792000,939375,1102566,,4356778,4869079,5162951
52,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,531043,569279,566583,,996900,1036025,1046497,,2892580,2939810,2618858
53,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",807166,710986,564050,,1954729,2509177,2109847,,4279475,4340585,2748547
54,'54,Man-made filaments; strip and the like of man-made textile materials,458728,546599,521588,,1148804,1319906,1236706,,1469319,1633167,1532639
55,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",397558,488823,516143,,866075,948593,964750,,3853827,4288233,4354265
56,'22,"Beverages, spirits and vinegar",433518,515335,503965,,1029554,1296715,1275555,,8460677,10139208,9930612
57,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",443918,466868,501223,,652886,733014,724088,,4209947,4245569,4079717
58,'75,Nickel and articles thereof,273157,379613,478628,,334578,475916,559715,,2204622,3142630,4071617
59,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",383984,419088,471399,,605600,645517,658321,,2341858,2564607,2400752
60,'52,Cotton,608835,742198,422833,,957408,1141006,816129,,7129541,10744033,7296980
61,'69,Ceramic products,302695,419465,384459,,976951,1120105,1066390,,2291792,2488620,2329982
62,'31,Fertilisers,244484,576743,380204,,2023784,3513532,2459482,,4621063,8472033,5483859
63,'55,Man-made staple fibres,385281,413965,351776,,698832,870448,752296,,2092227,2320179,2210887
64,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",365648,422681,346392,,791874,1121433,970911,,2832298,3301294,3161213
65,'18,Cocoa and cocoa preparations,283026,279412,318578,,528626,664702,699813,,1979976,2024138,2098865
66,'41,Raw hides and skins (other than furskins) and leather,334835,323913,299383,,733281,741182,669612,,1863084,1762333,1550763
67,'60,Knitted or crocheted fabrics,315745,346054,296345,,705629,775775,694778,,821834,905325,751910
68,'05,"Products of animal origin, not elsewhere specified or included",208788,204393,268228,,281701,315756,384577,,1241815,1346056,1396492
69,'81,Other base metals; cermets; articles thereof,225313,258110,249396,,375116,490851,551011,,2374517,2948134,3281494
70,'89,"Ships, boats and floating structures",242471,198481,231763,,220519,111644,261723,,2310974,2615501,3167933
71,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,210215,218391,218711,,323423,352459,350092,,403747,414943,428342
72,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",200205,175874,168728,,810223,1140926,1156619,,1434670,1608212,1638216
73,'79,Zinc and articles thereof,184609,165681,157814,,239449,377733,356776,,408976,542242,383422
74,'01,Live animals,189179,193696,142401,,255069,282363,217725,,1279591,1198281,1191003
75,'37,Photographic or cinematographic goods,110889,123402,122683,,198287,224087,209186,,2293364,2195023,2127650
76,'64,"Footwear, gaiters and the like; parts of such articles",96050,123385,118215,,1219008,1790155,1888935,,1150007,1343430,1414362
77,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",93931,114307,113511,,157328,180327,193738,,520814,535762,489733
78,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,98695,104535,110011,,156225,176091,192191,,656457,750935,878798
79,'97,"Works of art, collectors' pieces and antiques",57831,114512,105126,,21744,24365,27867,,8679821,11022556,11126131
80,'57,Carpets and other textile floor coverings,85612,81339,104082,,185055,203480,224008,,776609,777073,753219
81,'93,Arms and ammunition; parts and accessories thereof,38531,38049,98471,,34105,31781,92451,,4245180,4877955,5770286
82,'91,Clocks and watches and parts thereof,59802,70610,93222,,353095,421925,471465,,1519662,1656127,1790459
83,'65,Headgear and parts thereof,59228,81156,91412,,214497,296301,304201,,363053,520352,519846
84,'80,Tin and articles thereof,90311,79284,91082,,204773,195055,175817,,238451,261297,244797
85,'09,"Coffee, tea, mat̩ and spices",49346,68141,73975,,395724,455278,537493,,1096175,1489801,1481480
86,'13,"Lac; gums, resins and other vegetable saps and extracts",72987,70547,71908,,193990,233978,202393,,634679,693972,603222
87,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",82496,46083,57713,,92379,53874,66305,,1166032,1229489,1422932
88,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",40359,51354,55966,,804166,926587,820935,,4854294,5077262,4709611
89,'78,Lead and articles thereof,36595,53258,46358,,88400,74959,85240,,270871,192932,235419
90,'92,Musical instruments; parts and accessories of such articles,29186,36501,34637,,71274,96033,93525,,851690,935608,928733
91,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",12199,13511,14805,,43023,61059,46669,,61276,62325,62071
92,'45,Cork and articles of cork,5933,9064,9229,,54880,59592,59447,,21103,26438,26842
93,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",7120,2006,8226,,10367,13104,17355,,27025,21764,31278
94,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",4248,7054,8170,,32831,42489,45984,,44899,57514,52977
95,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,7246,7151,7378,,59565,77176,66790,,131555,159929,143078
96,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,4543,5250,5421,,41604,36745,26767,,21699,23910,23615
97,'43,Furskins and artificial fur; manufactures thereof,15910,5376,1227,,2696,4103,3513,,142967,122462,101152
98,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2454,2576,1213,,22218,46049,36441,,32506,31254,25974
99,'50,Silk,383,345,178,,1351,1628,1221,,5538,5445,6626
