,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's imports from Hong Kong, China","United States of America's imports from Hong Kong, China","United States of America's imports from Hong Kong, China","Hong Kong, China's exports to world","Hong Kong, China's exports to world","Hong Kong, China's exports to world","Hong Kong, China's exports to world",United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
20,'64,"Footwear, gaiters and the like; parts of such articles",22754,28324,15224,,2372709,2236600,2044532,,28407913,37966586,26791727
21,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",14827,18348,14916,,1051638,774090,606425,,17756056,22401739,19189440
22,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",11427,13488,14329,,140556,125816,121145,,2903673,3515909,3188509
23,'91,Clocks and watches and parts thereof,19625,12606,11253,,7701686,7005377,6971846,,6374006,6846918,7099709
24,'22,"Beverages, spirits and vinegar",10339,12156,10494,,877440,908977,1247806,,30975074,33727111,30960904
25,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",10602,14533,10249,,5599577,4687859,4406329,,16512895,19450808,20086344
26,'73,Articles of iron or steel,12151,12966,9255,,980651,794803,694347,,47929454,61174666,53264867
27,'83,Miscellaneous articles of base metal,13338,14463,8422,,1043084,809546,749773,,15459873,17444079,14965789
28,'29,Organic chemicals,8832,10526,7721,,204327,185641,1351574,,64624866,75919212,66588583
29,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",19165,18456,6476,,3612995,3017294,3062541,,13929584,17447423,13924379
30,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",5226,6287,6292,,1236843,1002323,943942,,282898550,329648232,381037566
31,'76,Aluminium and articles thereof,21536,39217,5933,,1711221,1911681,1413501,,28738897,36664809,28296236
32,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",15023,11621,5683,,84216,89496,91560,,7350962,8130906,6814862
33,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,9986,10738,5592,,214521,128225,65842,,3333829,3685436,2536412
34,'96,Miscellaneous manufactured articles,7197,4818,5404,,1253376,993617,836973,,7878340,9074701,8021401
35,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",22556,30772,5076,,140643,55501,36359,,5195503,6644946,6187972
36,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,7894,10181,4757,,270706,172606,168016,,22017576,20880022,16829265
37,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",3337,3482,3708,,137814,130773,121045,,10976028,13668877,13570806
38,'74,Copper and articles thereof,2311,5042,3482,,2215781,1339924,1101185,,16236022,15562373,14533040
39,'30,Pharmaceutical products,4461,4866,3227,,1692877,1445308,1983874,,149410420,164993417,177848476
40,'89,"Ships, boats and floating structures",1117,627,3224,,56945,111565,80245,,3354314,4202133,4394088
41,'65,Headgear and parts thereof,4073,4389,2960,,84719,82555,82285,,3055448,4047005,3147385
42,'81,Other base metals; cermets; articles thereof,2111,10806,2891,,156539,202411,440082,,2363667,3986669,3683757
43,'09,"Coffee, tea, mat̩ and spices",3155,3739,2888,,63726,54783,42038,,9431815,12493454,10558710
44,'88,"Aircraft, spacecraft, and parts thereof",5486,14351,2811,,735887,827146,1697887,,25494149,27148868,30158075
45,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",2414,2867,2795,,289765,195810,223805,,5479280,6103832,5813224
46,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",6531,5663,2599,,429178,239653,181868,,12320950,12673289,10993223
47,'93,Arms and ammunition; parts and accessories thereof,1591,2347,2458,,286,237,236,,5569831,4791362,4380573
48,'70,Glass and glassware,2451,4386,2413,,3258893,2366241,1966406,,9477975,10689376,9216582
49,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",4544,13006,2306,,830027,542079,451599,,13765594,19421660,17310231
50,'17,Sugars and sugar confectionery,2127,2803,1970,,127881,112236,138881,,5276752,6474233,6938019
51,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,1357,1677,1795,,30430,26266,30583,,2300512,2922742,2827673
