,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Spain,United States of America's exports to Spain,United States of America's exports to Spain,Spain's imports from world,Spain's imports from world,Spain's imports from world,Spain's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
50,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",17335,19293,18018,,1509883,1520467,1489967,,7686222,8440859,8004948
51,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",13825,6708,16331,,614049,1176860,1057200,,2653173,3522489,3615147
52,'31,Fertilisers,19239,30878,16320,,1571388,2015852,1367773,,4621063,8472033,5483859
53,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",10968,18649,13697,,1050041,1156221,699340,,2832298,3301294,3161213
54,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,5649,9134,11558,,1876748,1670069,1443342,,2892580,2939810,2618858
55,'37,Photographic or cinematographic goods,10512,9601,11398,,164533,173676,154318,,2293364,2195023,2127650
56,'02,Meat and edible meat offal,900,8727,10711,,1555798,1928718,2098448,,22124262,23344302,21807421
57,'54,Man-made filaments; strip and the like of man-made textile materials,4883,2720,10487,,849963,944225,738735,,1469319,1633167,1532639
58,'91,Clocks and watches and parts thereof,3080,2096,9606,,706162,847147,940119,,1519662,1656127,1790459
59,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",8341,9585,8728,,586346,577489,566605,,2605897,2611644,2542395
60,'69,Ceramic products,10283,12034,8438,,807866,877356,737630,,2291792,2488620,2329982
61,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",3360,4836,7313,,1706052,2229240,2237938,,1434670,1608212,1638216
62,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",5838,5748,6339,,9617685,11574478,10610347,,2163568,2646804,2839139
63,'96,Miscellaneous manufactured articles,9801,7113,5897,,1190638,1292048,1304043,,2336068,2661046,2643892
64,'05,"Products of animal origin, not elsewhere specified or included",4821,5556,5834,,323241,345823,330722,,1241815,1346056,1396492
65,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",9551,4954,5820,,1447461,1603617,1899577,,5005347,5385444,5442010
66,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",783,1360,5303,,1523904,1815027,1874714,,2341858,2564607,2400752
67,'79,Zinc and articles thereof,3367,4861,5084,,181898,179101,151439,,408976,542242,383422
68,'92,Musical instruments; parts and accessories of such articles,5070,4901,5065,,180591,167469,130071,,851690,935608,928733
69,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",4137,6361,4699,,361384,391005,367616,,2089033,2235287,2037867
70,'13,"Lac; gums, resins and other vegetable saps and extracts",4819,4705,4613,,285297,342326,314644,,634679,693972,603222
71,'61,"Articles of apparel and clothing accessories, knitted or crocheted",4652,5544,4566,,8927711,10754982,9738264,,3030769,3492789,3394027
72,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2638,3076,3594,,1744831,1853340,2119735,,4356778,4869079,5162951
73,'52,Cotton,2005,2232,3366,,458110,460395,397079,,7129541,10744033,7296980
74,'41,Raw hides and skins (other than furskins) and leather,3813,2601,3107,,424091,509928,495700,,1863084,1762333,1550763
75,'64,"Footwear, gaiters and the like; parts of such articles",2910,3027,3037,,3761145,4904231,5030640,,1150007,1343430,1414362
76,'17,Sugars and sugar confectionery,6324,6905,2549,,990412,1280576,1807168,,2068251,2439096,2729350
77,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",4044,5122,2232,,354776,360512,374780,,520814,535762,489733
78,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,544,1295,2095,,39973,64840,82688,,656457,750935,878798
79,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1152,3826,1904,,63921,62742,44682,,32506,31254,25974
80,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",2031,1951,1842,,2371325,2975044,3251314,,6483005,7910015,6661220
81,'18,Cocoa and cocoa preparations,1082,275,1599,,1314145,1251205,1493407,,1979976,2024138,2098865
82,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",1454,1973,1577,,1818300,1883342,2228083,,1166032,1229489,1422932
83,'57,Carpets and other textile floor coverings,354,654,1575,,288608,271348,252641,,776609,777073,753219
84,'09,"Coffee, tea, mat̩ and spices",2113,1158,1426,,1472376,1734264,1776593,,1096175,1489801,1481480
85,'60,Knitted or crocheted fabrics,506,1021,1027,,231088,235586,196721,,821834,905325,751910
86,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1168,1573,851,,132919,161746,153860,,403747,414943,428342
87,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,690,606,732,,328452,410511,518125,,1045682,1150195,1197838
88,'65,Headgear and parts thereof,793,759,689,,310481,378073,360468,,363053,520352,519846
89,'01,Live animals,676,697,616,,704672,671209,904011,,1279591,1198281,1191003
90,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1057,1408,538,,100706,112813,92876,,131555,159929,143078
91,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,141,401,490,,138000,119247,136439,,21699,23910,23615
92,'80,Tin and articles thereof,648,2448,277,,251329,268915,194746,,238451,261297,244797
93,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",25,5,247,,107565,109772,92890,,27025,21764,31278
94,'45,Cork and articles of cork,53,0,207,,203859,216153,235829,,21103,26438,26842
95,'78,Lead and articles thereof,171,274,128,,333967,281777,320266,,270871,192932,235419
96,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",31,37,124,,107344,134223,112430,,44899,57514,52977
97,'43,Furskins and artificial fur; manufactures thereof,188,45,91,,16457,38131,31884,,142967,122462,101152
98,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",36,34,50,,102464,119422,137641,,61276,62325,62071
99,'50,Silk,0,3,6,,7080,14410,15967,,5538,5445,6626
