,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to France,United States of America's exports to France,United States of America's exports to France,France's imports from world,France's imports from world,France's imports from world,France's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'93,Arms and ammunition; parts and accessories thereof,47766,23940,29135,,204444,213087,218899,,4245180,4877955,5770286
50,'69,Ceramic products,16240,25383,27887,,2572097,2687690,2519979,,2291792,2488620,2329982
51,'07,Edible vegetables and certain roots and tubers,15437,19702,27855,,3903809,4010243,4663910,,4927469,5041199,5335168
52,'74,Copper and articles thereof,17497,22403,26917,,4934285,4875083,4878190,,10394755,10050035,10949330
53,'96,Miscellaneous manufactured articles,26534,28451,24734,,2636524,2705132,2758854,,2336068,2661046,2643892
54,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",11546,20802,23926,,1192177,1085863,1257563,,2653173,3522489,3615147
55,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",18862,16739,23288,,1556984,1660092,1669931,,2832298,3301294,3161213
56,'92,Musical instruments; parts and accessories of such articles,16574,19084,23037,,537936,485549,339811,,851690,935608,928733
57,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,21809,23519,22572,,139776,154655,163957,,656457,750935,878798
58,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,11408,14515,22075,,3822003,3560509,3177559,,2892580,2939810,2618858
59,'13,"Lac; gums, resins and other vegetable saps and extracts",19005,20491,19981,,439302,509922,450236,,634679,693972,603222
60,'91,Clocks and watches and parts thereof,19641,24416,18200,,2843211,3284283,3653382,,1519662,1656127,1790459
61,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",10115,12597,17452,,3153015,4142649,3660047,,4279475,4340585,2748547
62,'01,Live animals,11654,7288,17003,,372023,398028,432425,,1279591,1198281,1191003
63,'05,"Products of animal origin, not elsewhere specified or included",7953,8391,16478,,538950,645867,549727,,1241815,1346056,1396492
64,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",17727,16295,15832,,1063204,1031308,1017116,,2605897,2611644,2542395
65,'37,Photographic or cinematographic goods,11101,10955,15632,,393687,390298,369656,,2293364,2195023,2127650
66,'64,"Footwear, gaiters and the like; parts of such articles",6498,8094,12334,,8559059,9514331,9276314,,1150007,1343430,1414362
67,'26,"Ores, slag and ash",1954,38205,11618,,3099934,2348359,1849175,,8488980,8565365,8103305
68,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",9753,13204,11262,,517811,557786,596627,,2089033,2235287,2037867
69,'52,Cotton,10175,13241,11193,,470775,507891,481706,,7129541,10744033,7296980
70,'10,Cereals,10183,10784,9046,,1088093,1210281,1217799,,30352567,31578972,23343580
71,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",8492,6365,8853,,4353630,4420659,5215637,,5005347,5385444,5442010
72,'54,Man-made filaments; strip and the like of man-made textile materials,5345,9454,8245,,797302,893390,819039,,1469319,1633167,1532639
73,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",11129,6810,7135,,4998231,6296910,6272007,,6483005,7910015,6661220
74,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2924,3931,6521,,244277,256814,254822,,403747,414943,428342
75,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",8037,8744,5341,,1826257,1571511,1605003,,1166032,1229489,1422932
76,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",5172,6397,4760,,4656758,4882905,5566167,,4356778,4869079,5162951
77,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,3974,4686,4597,,168292,196742,178716,,131555,159929,143078
78,'55,Man-made staple fibres,1559,1654,4593,,652540,657669,579481,,2092227,2320179,2210887
79,'09,"Coffee, tea, mat̩ and spices",4680,5460,4200,,3719748,3849935,3848193,,1096175,1489801,1481480
80,'65,Headgear and parts thereof,3657,4032,2798,,700362,862365,798829,,363053,520352,519846
81,'78,Lead and articles thereof,1033,1711,2367,,168095,178481,175868,,270871,192932,235419
82,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",229,836,2321,,153242,192425,140168,,27025,21764,31278
83,'60,Knitted or crocheted fabrics,3617,3662,2207,,266716,318291,257376,,821834,905325,751910
84,'02,Meat and edible meat offal,1100,1252,2154,,5583620,6674022,7076203,,22124262,23344302,21807421
85,'57,Carpets and other textile floor coverings,2350,2859,1909,,590841,584853,557053,,776609,777073,753219
