,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Bhutan,United States of America's exports to Bhutan,United States of America's exports to Bhutan,Bhutan's imports from world,Bhutan's imports from world,Bhutan's imports from world,Bhutan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
2,'TOTAL,All products,5921,4895,4293,,1221291,1568916,1289872,,1754300368,2062937261,2019159665
3,'85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...",667,343,881,,125051,171833,143427,,185778022,197748997,200654689
4,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",1510,231,721,,20771,18925,16779,,91627571,99053192,105107609
5,'88,"Aircraft, spacecraft, and parts thereof",5,93,692,,723,450,249,,89518426,102849540,124909470
6,'95,"Toys, games and sports requisites; parts and accessories thereof",1048,1209,604,,3635,4595,2892,,6789420,7386133,7603164
7,'84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1158,848,463,,189284,302953,155552,,209410339,229594065,233009959
8,'30,Pharmaceutical products,67,1625,368,,22734,23028,15193,,77849066,83492755,90308213
9,'99,Commodities not elsewhere specified,89,70,235,,0,140,27,,49130835,62957556,67359995
10,'39,Plastics and articles thereof,39,19,99,,33158,40757,41259,,74313449,83283461,77796411
11,'05,"Products of animal origin, not elsewhere specified or included",69,0,67,,96,23,78,,1241815,1346056,1396492
12,'38,Miscellaneous chemical products,1161,236,45,,20021,23433,15910,,36893596,41189143,38635587
13,'89,"Ships, boats and floating structures",0,0,33,,33,56,148,,2310974,2615501,3167933
14,'73,Articles of iron or steel,0,0,19,,27054,38165,38515,,19291439,22006888,22722824
15,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",0,0,14,,5453,7522,8420,,7967676,8643291,7977328
16,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,22,4,10,,92,132,123,,21699,23910,23615
17,'09,"Coffee, tea, mat̩ and spices",0,0,8,,5255,5114,3966,,1096175,1489801,1481480
18,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",4,0,7,,3974,18606,28625,,4209947,4245569,4079717
19,'35,Albuminoidal substances; modified starches; glues; enzymes,0,5,5,,1018,1258,1266,,4685907,5203359,5315815
20,'96,Miscellaneous manufactured articles,0,0,5,,6116,6657,5671,,2336068,2661046,2643892
21,'83,Miscellaneous articles of base metal,4,5,4,,4585,5958,6842,,4983597,5697372,5840037
22,'76,Aluminium and articles thereof,0,0,4,,9050,10275,11051,,12033895,14511112,14277975
23,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",0,0,3,,18012,23587,22476,,9277421,10087139,10055768
24,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,0,3,,1686,2401,2390,,13499059,16837864,15010743
25,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",4,0,3,,7953,6437,3653,,33042608,40194577,33904016
26,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,0,,142,133,165,,634679,693972,603222
27,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,633,1592,1911,,32506,31254,25974
28,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",0,0,0,,33110,32604,24829,,4279475,4340585,2748547
29,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,689,969,665,,2341858,2564607,2400752
30,'17,Sugars and sugar confectionery,0,0,0,,9052,7951,7594,,2068251,2439096,2729350
31,'18,Cocoa and cocoa preparations,0,0,0,,1007,1067,1032,,1979976,2024138,2098865
32,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,0,0,,18940,21803,16948,,4356778,4869079,5162951
33,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,0,0,,5805,3443,5463,,5005347,5385444,5442010
34,'21,Miscellaneous edible preparations,0,0,0,,8056,7505,17559,,10487862,10459069,10272263
35,'22,"Beverages, spirits and vinegar",0,0,0,,5804,10712,9866,,8460677,10139208,9930612
36,'23,Residues and waste from the food industries; prepared animal fodder,0,0,0,,11088,12953,9949,,13119396,14756163,15822093
37,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,0,,6137,20311,6566,,1166032,1229489,1422932
38,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,0,0,,8467,10763,9579,,2832298,3301294,3161213
39,'26,"Ores, slag and ash",0,0,0,,14605,22782,11944,,8488980,8565365,8103305
40,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",0,0,0,,188362,242732,238832,,240348491,378564312,323170542
41,'29,Organic chemicals,0,0,0,,2125,1525,1308,,43083944,51063345,51730963
42,'10,Cereals,0,0,0,,42723,45067,49104,,30352567,31578972,23343580
43,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,6423,7997,8546,,1045682,1150195,1197838
44,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,0,0,,8231,9111,7621,,13578568,14249645,14951439
45,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",0,0,0,,7005,7491,7987,,7686222,8440859,8004948
46,'31,Fertilisers,0,0,0,,795,2309,43,,4621063,8472033,5483859
47,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,730,1016,1582,,520814,535762,489733
48,'07,Edible vegetables and certain roots and tubers,0,0,0,,15388,15181,13197,,4927469,5041199,5335168
49,'08,Edible fruit and nuts; peel of citrus fruit or melons,0,0,0,,10256,12121,8858,,15061750,14756429,14865303
50,'01,Live animals,0,0,0,,815,548,630,,1279591,1198281,1191003
51,'02,Meat and edible meat offal,0,0,0,,15775,15524,10310,,22124262,23344302,21807421
52,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,0,0,,6158,6381,6580,,4854294,5077262,4709611
53,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",0,0,0,,25409,27510,27160,,6483005,7910015,6661220
54,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,750,1082,1289,,656457,750935,878798
55,'37,Photographic or cinematographic goods,0,0,0,,183,137,278,,2293364,2195023,2127650
56,'74,Copper and articles thereof,0,0,0,,2577,3273,3012,,10394755,10050035,10949330
57,'75,Nickel and articles thereof,0,0,0,,7,9,11,,2204622,3142630,4071617
58,'50,Silk,0,0,0,,1863,1334,1226,,5538,5445,6626
59,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,490,356,577,,61276,62325,62071
60,'52,Cotton,0,0,0,,2500,1742,1292,,7129541,10744033,7296980
61,'40,Rubber and articles thereof,0,0,0,,15929,14691,17885,,13153623,14656598,14646521
62,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,9,3,12,,1863084,1762333,1550763
63,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",0,5,0,,1271,2737,1263,,1434670,1608212,1638216
64,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,1,1,1,,142967,122462,101152
65,'44,Wood and articles of wood; wood charcoal,0,94,0,,43921,54661,42990,,9743086,10439488,9505752
66,'45,Cork and articles of cork,0,0,0,,72,25,93,,21103,26438,26842
67,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,0,0,,32,44,39,,27025,21764,31278
68,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,21,14,16,,9575720,10850826,8769626
69,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",5,0,0,,9296,10237,11046,,15357618,16984547,14967434
70,'54,Man-made filaments; strip and the like of man-made textile materials,0,0,0,,3603,2853,2455,,1469319,1633167,1532639
71,'55,Man-made staple fibres,0,0,0,,2931,2665,1846,,2092227,2320179,2210887
72,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,746,820,831,,2605897,2611644,2542395
73,'57,Carpets and other textile floor coverings,0,0,0,,1007,1382,2476,,776609,777073,753219
74,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,0,0,0,,257,246,142,,403747,414943,428342
75,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",0,0,0,,455,599,531,,2089033,2235287,2037867
76,'60,Knitted or crocheted fabrics,0,0,0,,263,300,317,,821834,905325,751910
77,'61,"Articles of apparel and clothing accessories, knitted or crocheted",3,0,0,,7016,9222,4364,,3030769,3492789,3394027
78,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",0,4,0,,6008,11138,4696,,2163568,2646804,2839139
79,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,0,0,0,,6227,5523,3736,,2892580,2939810,2618858
80,'64,"Footwear, gaiters and the like; parts of such articles",0,6,0,,8927,10724,5971,,1150007,1343430,1414362
81,'65,Headgear and parts thereof,0,0,0,,517,1119,293,,363053,520352,519846
82,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,473,449,225,,44899,57514,52977
83,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,0,0,0,,19,61,34,,131555,159929,143078
84,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",0,3,0,,3676,7059,8760,,3853827,4288233,4354265
85,'69,Ceramic products,0,0,0,,4907,12328,19225,,2291792,2488620,2329982
86,'70,Glass and glassware,0,0,0,,4761,7103,9124,,5651743,6093142,6154191
87,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",0,0,0,,1721,1452,1794,,82367398,92470876,76672348
88,'72,Iron and steel,0,0,0,,39899,77319,85507,,18675764,20891807,20463485
89,'91,Clocks and watches and parts thereof,0,0,0,,429,494,400,,1519662,1656127,1790459
90,'92,Musical instruments; parts and accessories of such articles,0,0,0,,262,352,178,,851690,935608,928733
91,'93,Arms and ammunition; parts and accessories thereof,0,0,0,,1,689,47,,4245180,4877955,5770286
92,'78,Lead and articles thereof,0,0,0,,19,6,3,,270871,192932,235419
93,'79,Zinc and articles thereof,0,0,0,,5,16,20,,408976,542242,383422
94,'80,Tin and articles thereof,0,3,0,,3,3,4,,238451,261297,244797
95,'81,Other base metals; cermets; articles thereof,0,0,0,,400,1662,929,,2374517,2948134,3281494
96,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",8,3,0,,4392,4191,3589,,4759263,5077957,4963181
97,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,241,1150,104,,2653173,3522489,3615147
98,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",4,0,0,,83712,56229,20895,,122827854,134886249,152826672
99,'97,"Works of art, collectors' pieces and antiques",55,89,0,,5,13,6,,8679821,11022556,11126131
