,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Japan,United States of America's exports to Japan,United States of America's exports to Japan,Japan's imports from world,Japan's imports from world,Japan's imports from world,Japan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
48,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",107839,121920,132056,,1300229,1316085,1200310,,3853827,4288233,4354265
49,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",178322,142316,131241,,872735,761349,694916,,4209947,4245569,4079717
50,'92,Musical instruments; parts and accessories of such articles,114025,109899,125080,,521829,528107,506735,,851690,935608,928733
51,'37,Photographic or cinematographic goods,115924,113463,106376,,312223,285246,251341,,2293364,2195023,2127650
52,'17,Sugars and sugar confectionery,93348,124869,102157,,869491,1023333,1187155,,2068251,2439096,2729350
53,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",100197,98103,86620,,1802228,1730913,1488189,,4759263,5077957,4963181
54,'61,"Articles of apparel and clothing accessories, knitted or crocheted",82503,99560,84836,,12532298,13157446,12086253,,3030769,3492789,3394027
55,'72,Iron and steel,69405,82189,81672,,8723763,10292290,8344130,,18675764,20891807,20463485
56,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",92871,98638,81528,,1423069,1520703,1424038,,4356778,4869079,5162951
57,'83,Miscellaneous articles of base metal,89027,82391,79262,,1417425,1478942,1447653,,4983597,5697372,5840037
58,'69,Ceramic products,101082,101329,72675,,1305870,1271888,1157737,,2291792,2488620,2329982
59,'09,"Coffee, tea, mat̩ and spices",61623,65524,72181,,1838586,2332938,2088963,,1096175,1489801,1481480
60,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",84292,67699,63807,,5288727,5817287,6373343,,1434670,1608212,1638216
61,'31,Fertilisers,134466,90222,62195,,900893,1729870,861235,,4621063,8472033,5483859
62,'91,Clocks and watches and parts thereof,31626,26256,59747,,2861296,2942867,3334619,,1519662,1656127,1790459
63,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",46837,59400,59280,,1246981,1234949,1133605,,2605897,2611644,2542395
64,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,59965,64095,57530,,4693402,4845679,3986564,,2892580,2939810,2618858
65,'55,Man-made staple fibres,39015,45081,57253,,471522,558470,552007,,2092227,2320179,2210887
66,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",60889,58994,52604,,11316919,12146026,11738764,,2163568,2646804,2839139
