,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Greenland,United States of America's exports to Greenland,United States of America's exports to Greenland,Greenland's imports from world,Greenland's imports from world,Greenland's imports from world,Greenland's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
57,'45,Cork and articles of cork,0,0,0,,5,15,16,,21103,26438,26842
58,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,0,0,,68,69,60,,27025,21764,31278
59,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,28,74,119,,9575720,10850826,8769626
60,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",7,0,0,,9178,11305,17400,,15357618,16984547,14967434
61,'60,Knitted or crocheted fabrics,0,0,0,,373,178,366,,821834,905325,751910
62,'61,"Articles of apparel and clothing accessories, knitted or crocheted",57,57,0,,11895,11229,11502,,3030769,3492789,3394027
63,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,257,906,294,,142967,122462,101152
64,'55,Man-made staple fibres,0,0,0,,36,44,46,,2092227,2320179,2210887
65,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,3740,4881,4765,,2605897,2611644,2542395
66,'57,Carpets and other textile floor coverings,0,0,0,,332,287,286,,776609,777073,753219
67,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,0,0,0,,57,108,102,,403747,414943,428342
68,'17,Sugars and sugar confectionery,0,0,0,,5338,5576,6171,,2068251,2439096,2729350
69,'18,Cocoa and cocoa preparations,0,0,0,,5087,4983,5534,,1979976,2024138,2098865
70,'08,Edible fruit and nuts; peel of citrus fruit or melons,0,0,0,,8095,6716,7616,,15061750,14756429,14865303
71,'09,"Coffee, tea, mat̩ and spices",0,0,0,,5230,4258,4701,,1096175,1489801,1481480
72,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,0,0,,2445,2922,3908,,13499059,16837864,15010743
73,'29,Organic chemicals,52,0,0,,680,869,806,,43083944,51063345,51730963
74,'31,Fertilisers,0,0,0,,2205,5097,6424,,4621063,8472033,5483859
75,'35,Albuminoidal substances; modified starches; glues; enzymes,7,0,0,,280,226,306,,4685907,5203359,5315815
76,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,2055,1763,1069,,656457,750935,878798
77,'37,Photographic or cinematographic goods,0,0,0,,103,110,98,,2293364,2195023,2127650
78,'01,Live animals,0,0,0,,,1,,,1279591,1198281,1191003
79,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,14,20,17,,1863084,1762333,1550763
80,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,1713,1744,1949,,1045682,1150195,1197838
81,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",0,0,0,,415,318,281,,33042608,40194577,33904016
82,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,0,,61,29,65,,634679,693972,603222
83,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,11,11,7,,32506,31254,25974
84,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",0,0,0,,1526,1555,1561,,4279475,4340585,2748547
85,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",177,0,0,,13450,12636,18942,,4854294,5077262,4709611
86,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",0,0,0,,14954,15153,17143,,6483005,7910015,6661220
87,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,108,44,9,,1241815,1346056,1396492
88,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",49,12,0,,646,448,473,,520814,535762,489733
89,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,0,0,,9560,10252,11474,,5005347,5385444,5442010
90,'21,Miscellaneous edible preparations,0,0,0,,15431,14314,15965,,10487862,10459069,10272263
91,'22,"Beverages, spirits and vinegar",0,0,0,,18381,18084,18326,,8460677,10139208,9930612
92,'23,Residues and waste from the food industries; prepared animal fodder,0,0,0,,1968,2290,2434,,13119396,14756163,15822093
93,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",8,0,0,,8446,9813,11055,,1166032,1229489,1422932
94,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,0,0,,878,426,720,,2832298,3301294,3161213
95,'26,"Ores, slag and ash",0,0,0,,8,8,15,,8488980,8565365,8103305
96,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",4,0,0,,935,872,2362,,2653173,3522489,3615147
97,'72,Iron and steel,0,0,0,,8212,9278,6588,,18675764,20891807,20463485
98,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",1042,7,0,,23373,21767,28049,,9277421,10087139,10055768
99,'91,Clocks and watches and parts thereof,21,0,0,,259,191,124,,1519662,1656127,1790459
