,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Yemen,United States of America's exports to Yemen,United States of America's exports to Yemen,Yemen's imports from world,Yemen's imports from world,Yemen's imports from world,Yemen's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
53,'79,Zinc and articles thereof,0,0,0,,1233,4431,13,,408976,542242,383422
54,'80,Tin and articles thereof,3,0,0,,2365,1732,220,,238451,261297,244797
55,'81,Other base metals; cermets; articles thereof,0,0,0,,851,882,24,,2374517,2948134,3281494
56,'65,Headgear and parts thereof,0,0,0,,4151,5562,4336,,363053,520352,519846
57,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,1889,1133,1502,,44899,57514,52977
58,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,0,0,0,,2930,3765,2540,,131555,159929,143078
59,'70,Glass and glassware,0,0,0,,65776,68103,58789,,5651743,6093142,6154191
60,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",0,0,0,,74966,117213,5906,,82367398,92470876,76672348
61,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,162,86,81,,142967,122462,101152
62,'44,Wood and articles of wood; wood charcoal,0,0,0,,150230,150486,86706,,9743086,10439488,9505752
63,'45,Cork and articles of cork,0,0,0,,496,598,15,,21103,26438,26842
64,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,0,0,,1375,845,327,,27025,21764,31278
65,'60,Knitted or crocheted fabrics,17,0,0,,48751,52168,56641,,821834,905325,751910
66,'61,"Articles of apparel and clothing accessories, knitted or crocheted",25,16,0,,225230,285843,215751,,3030769,3492789,3394027
67,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",0,3,0,,110318,138262,128874,,2163568,2646804,2839139
68,'50,Silk,0,0,0,,7,2,35,,5538,5445,6626
69,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,236,9,88,,61276,62325,62071
70,'52,Cotton,0,0,0,,81929,19155,11229,,7129541,10744033,7296980
71,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,114,181,94,,21699,23910,23615
72,'54,Man-made filaments; strip and the like of man-made textile materials,0,0,0,,247239,213460,196083,,1469319,1633167,1532639
73,'55,Man-made staple fibres,671,290,0,,88730,93204,86978,,2092227,2320179,2210887
74,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,37181,29670,25864,,2605897,2611644,2542395
75,'57,Carpets and other textile floor coverings,0,0,0,,31113,32305,23143,,776609,777073,753219
76,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,0,,68842,53198,79805,,1166032,1229489,1422932
77,'26,"Ores, slag and ash",0,0,0,,4280,114,174,,8488980,8565365,8103305
78,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,0,0,,21161,26495,16743,,13499059,16837864,15010743
79,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1029,0,0,,2923,1513,88,,656457,750935,878798
80,'37,Photographic or cinematographic goods,0,0,0,,2104,3417,2871,,2293364,2195023,2127650
81,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,302,418,60,,520814,535762,489733
82,'01,Live animals,0,0,0,,31354,26623,9265,,1279591,1198281,1191003
83,'02,Meat and edible meat offal,0,0,0,,232578,222331,210254,,22124262,23344302,21807421
84,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",54,0,0,,2464,794,,,4854294,5077262,4709611
85,'08,Edible fruit and nuts; peel of citrus fruit or melons,0,0,0,,186692,176992,8281,,15061750,14756429,14865303
86,'09,"Coffee, tea, mat̩ and spices",135,0,0,,130882,146310,79210,,1096175,1489801,1481480
87,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,217359,282015,107837,,1045682,1150195,1197838
88,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,0,,2040,2152,757,,634679,693972,603222
89,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,1352,568,459,,32506,31254,25974
90,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,95730,77607,28901,,2341858,2564607,2400752
91,'17,Sugars and sugar confectionery,36,3,0,,254606,395763,496275,,2068251,2439096,2729350
92,'18,Cocoa and cocoa preparations,15,5,0,,59438,51763,41904,,1979976,2024138,2098865
93,'75,Nickel and articles thereof,0,0,0,,735,1240,158,,2204622,3142630,4071617
94,'89,"Ships, boats and floating structures",0,25,0,,164,7341,1113,,2310974,2615501,3167933
95,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,162,319,116,,2653173,3522489,3615147
96,'97,"Works of art, collectors' pieces and antiques",0,0,0,,15,6,2,,8679821,11022556,11126131
97,'91,Clocks and watches and parts thereof,0,0,0,,5746,5044,4343,,1519662,1656127,1790459
98,'92,Musical instruments; parts and accessories of such articles,0,0,0,,243,661,204,,851690,935608,928733
99,'93,Arms and ammunition; parts and accessories thereof,0,0,0,,150,420,58,,4245180,4877955,5770286
