,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Afghanistan,United States of America's exports to Afghanistan,United States of America's exports to Afghanistan,Afghanistan's imports from world,Afghanistan's imports from world,Afghanistan's imports from world,Afghanistan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
16,'89,"Ships, boats and floating structures",65,0,300,,73,14,306,,2310974,2615501,3167933
17,'73,Articles of iron or steel,1963,30,250,,61653,33851,21214,,19291439,22006888,22722824
18,'44,Wood and articles of wood; wood charcoal,207,27,188,,53936,37371,34144,,9743086,10439488,9505752
19,'74,Copper and articles thereof,7,0,173,,1998,2049,654,,10394755,10050035,10949330
20,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",164,50,126,,72651,46792,28544,,15357618,16984547,14967434
21,'02,Meat and edible meat offal,10317,67,119,,61183,11618,7893,,22124262,23344302,21807421
22,'39,Plastics and articles thereof,1826,24,118,,218791,266039,62852,,74313449,83283461,77796411
23,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1731,0,111,,11333,12747,8729,,4759263,5077957,4963181
24,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,107,,1495,4859,3502,,9575720,10850826,8769626
25,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,78,,9516,9568,1178,,634679,693972,603222
26,'88,"Aircraft, spacecraft, and parts thereof",128369,286,69,,154475,1800,6200,,89518426,102849540,124909470
27,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",6,0,50,,61149,72160,17003,,5005347,5385444,5442010
28,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,41,,73,331,678,,21699,23910,23615
29,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",6965,0,41,,311451,232944,166866,,122827854,134886249,152826672
30,'83,Miscellaneous articles of base metal,245,17,26,,15378,11104,10772,,4983597,5697372,5840037
31,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",50,0,25,,6453,7970,2073,,2605897,2611644,2542395
32,'23,Residues and waste from the food industries; prepared animal fodder,27,0,20,,26460,40889,52316,,13119396,14756163,15822093
33,'22,"Beverages, spirits and vinegar",0,0,15,,17880,15292,13852,,8460677,10139208,9930612
34,'76,Aluminium and articles thereof,350,0,14,,61164,69966,37545,,12033895,14511112,14277975
35,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",942,0,13,,63416,64497,20294,,7686222,8440859,8004948
36,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",556,0,7,,90399,54781,54591,,2163568,2646804,2839139
37,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",95,0,6,,3025,5114,5973,,2089033,2235287,2037867
38,'57,Carpets and other textile floor coverings,23,0,5,,67590,71585,8696,,776609,777073,753219
39,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",320,0,5,,4131,5811,11321,,1434670,1608212,1638216
40,'65,Headgear and parts thereof,453,0,4,,827,628,921,,363053,520352,519846
41,'18,Cocoa and cocoa preparations,0,0,4,,10996,11595,4699,,1979976,2024138,2098865
42,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,0,0,,115413,97759,59305,,4356778,4869079,5162951
43,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",14,0,0,,2285,1126,2121,,4854294,5077262,4709611
44,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,1291,752,637,,32506,31254,25974
45,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",0,0,0,,404681,583645,409236,,4279475,4340585,2748547
46,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",128,18,0,,7186,4400,152,,2341858,2564607,2400752
47,'09,"Coffee, tea, mat̩ and spices",18,0,0,,70400,105197,58847,,1096175,1489801,1481480
48,'10,Cereals,0,0,0,,264036,396929,332285,,30352567,31578972,23343580
49,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,605468,858618,397074,,1045682,1150195,1197838
50,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,196,26,445,,1241815,1346056,1396492
51,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",4,0,0,,680,202,35,,520814,535762,489733
52,'07,Edible vegetables and certain roots and tubers,0,0,0,,192182,206016,110474,,4927469,5041199,5335168
53,'35,Albuminoidal substances; modified starches; glues; enzymes,116,0,0,,5288,5917,2780,,4685907,5203359,5315815
54,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1339,0,0,,6373,4296,4599,,656457,750935,878798
55,'37,Photographic or cinematographic goods,11,0,0,,1540,1474,1298,,2293364,2195023,2127650
56,'01,Live animals,0,0,0,,6405,21888,2477,,1279591,1198281,1191003
57,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,0,0,,119489,89972,73447,,2832298,3301294,3161213
58,'26,"Ores, slag and ash",0,0,0,,39,35,11,,8488980,8565365,8103305
59,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",199,10,0,,903241,886691,77934,,240348491,378564312,323170542
