,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Viet Nam,United States of America's exports to Viet Nam,United States of America's exports to Viet Nam,Viet Nam's imports from world,Viet Nam's imports from world,Viet Nam's imports from world,Viet Nam's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
50,'81,Other base metals; cermets; articles thereof,20426,16604,17219,,141920,206116,88352,,2374517,2948134,3281494
51,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",13453,16997,15386,,1600174,1773640,1977797,,2089033,2235287,2037867
52,'95,"Toys, games and sports requisites; parts and accessories thereof",8365,10952,13799,,370643,445186,1862383,,6789420,7386133,7603164
53,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",14510,11931,12228,,715484,818781,1109712,,4759263,5077957,4963181
54,'83,Miscellaneous articles of base metal,6377,9555,10399,,1337990,1402473,1702956,,4983597,5697372,5840037
55,'13,"Lac; gums, resins and other vegetable saps and extracts",9721,13367,10336,,114476,127907,124593,,634679,693972,603222
56,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",12150,14772,10095,,683695,843947,1179356,,3853827,4288233,4354265
57,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,8009,4557,9738,,1207230,1120100,1035102,,403747,414943,428342
58,'54,Man-made filaments; strip and the like of man-made textile materials,7795,7108,9371,,3594802,4055881,4707442,,1469319,1633167,1532639
59,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",5051,5882,7771,,59303,99033,225463,,2341858,2564607,2400752
60,'70,Glass and glassware,6696,11309,7505,,1561311,1696714,2064085,,5651743,6093142,6154191
61,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",3779,4547,7299,,241566,282637,2102135,,2163568,2646804,2839139
62,'01,Live animals,17711,8954,7172,,663489,297341,178327,,1279591,1198281,1191003
63,'91,Clocks and watches and parts thereof,11057,4450,6947,,171546,201478,284615,,1519662,1656127,1790459
64,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",9468,8807,6635,,787097,830468,767964,,4356778,4869079,5162951
65,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",6085,6275,6440,,385830,492146,377760,,2832298,3301294,3161213
66,'31,Fertilisers,13195,13087,6201,,1431818,1605973,1053075,,4621063,8472033,5483859
67,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",4060,4415,5894,,236847,322508,841086,,1434670,1608212,1638216
