,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Denmark,United States of America's exports to Denmark,United States of America's exports to Denmark,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
50,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",7739,2466,4065,,953983,1173876,1135451,,6483005,7910015,6661220
51,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",4971,14114,3904,,341335,329516,279693,,4209947,4245569,4079717
52,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",5229,6787,3541,,540660,565612,587918,,7686222,8440859,8004948
53,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",5419,5556,3339,,1611512,1687366,1543719,,15357618,16984547,14967434
54,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",2996,3949,3005,,100097,106938,98901,,2089033,2235287,2037867
55,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",3556,4929,2922,,442871,482119,432944,,1434670,1608212,1638216
56,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",4455,2032,2713,,608054,585300,644174,,5005347,5385444,5442010
57,'92,Musical instruments; parts and accessories of such articles,2868,2933,2517,,62974,54468,35121,,851690,935608,928733
58,'89,"Ships, boats and floating structures",1061,1237,2509,,1753164,1968829,1979821,,2310974,2615501,3167933
59,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1973,926,2027,,218423,218807,218592,,2605897,2611644,2542395
60,'55,Man-made staple fibres,5962,1592,2026,,84214,72039,56072,,2092227,2320179,2210887
61,'01,Live animals,1242,1063,1760,,55121,53329,45869,,1279591,1198281,1191003
