,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world",United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
51,'09,"Coffee, tea, mat̩ and spices",28668,33036,36343,,344492,411398,406255,,1096175,1489801,1481480
52,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",50736,53581,35359,,1054734,1140150,1067581,,2832298,3301294,3161213
53,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",30276,50000,34049,,1275982,1346504,1278958,,9277421,10087139,10055768
54,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",29049,27293,30558,,1374852,1669139,1485137,,4854294,5077262,4709611
55,'83,Miscellaneous articles of base metal,30417,27625,27650,,417371,410326,380007,,4983597,5697372,5840037
56,'18,Cocoa and cocoa preparations,32069,26520,26233,,150000,163060,160743,,1979976,2024138,2098865
57,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",29693,25784,25228,,210938,207895,185268,,2605897,2611644,2542395
58,'44,Wood and articles of wood; wood charcoal,35576,28454,24926,,1483612,1444477,1201813,,9743086,10439488,9505752
59,'54,Man-made filaments; strip and the like of man-made textile materials,16811,15761,21468,,501653,434439,257032,,1469319,1633167,1532639
60,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",21793,19760,19309,,575951,588399,617606,,4356778,4869079,5162951
61,'41,Raw hides and skins (other than furskins) and leather,28208,18394,19295,,122467,94832,64436,,1863084,1762333,1550763
62,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",15964,17559,16846,,658807,620584,489647,,4759263,5077957,4963181
63,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",7653,12795,13887,,496566,857264,679584,,2653173,3522489,3615147
