,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from France,United States of America's imports from France,United States of America's imports from France,France's exports to world,France's exports to world,France's exports to world,France's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",60201,72834,60099,,1201870,1220290,1287479,,5195503,6644946,6187972
50,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",66681,84319,58183,,1609598,1496904,1709938,,5062492,5827198,5067362
51,'95,"Toys, games and sports requisites; parts and accessories thereof",62768,69649,58100,,2548298,2330490,2407514,,51736985,55201125,44448292
52,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",32088,38658,53225,,1079566,953153,916435,,2189773,3253366,3011507
53,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,37846,58288,49542,,1199488,1266453,1535210,,2300512,2922742,2827673
54,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",68379,55628,47328,,928904,876254,864629,,3398784,3301695,2786665
55,'17,Sugars and sugar confectionery,36302,49671,46349,,1971020,2421396,2920070,,5276752,6474233,6938019
56,'91,Clocks and watches and parts thereof,44070,56936,44631,,2547968,2760463,3064496,,6374006,6846918,7099709
57,'61,"Articles of apparel and clothing accessories, knitted or crocheted",29695,39411,44476,,5519540,6169468,6584889,,52249668,60784841,45244512
58,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",41391,78546,43127,,2636669,2796391,2650187,,2903673,3515909,3188509
59,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",29155,31753,36427,,433971,429761,513839,,3103161,3281410,2992546
60,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,32994,45883,36365,,1307594,1247603,1362933,,22017576,20880022,16829265
61,'09,"Coffee, tea, mat̩ and spices",21428,27173,34590,,1662992,1416858,1506908,,9431815,12493454,10558710
62,'93,Arms and ammunition; parts and accessories thereof,26341,31100,34117,,124371,115459,130570,,5569831,4791362,4380573
63,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",39786,53422,33323,,1838640,1776585,1761538,,23683668,25187793,21135061
64,'07,Edible vegetables and certain roots and tubers,19637,27855,30571,,2607217,2850370,3525255,,13483057,14744347,15444295
65,'92,Musical instruments; parts and accessories of such articles,29105,32004,28282,,271877,265848,302663,,1613114,1975615,1616084
66,'01,Live animals,25343,30444,27742,,2454479,2549117,2619220,,3352771,3686856,4056241
67,'64,"Footwear, gaiters and the like; parts of such articles",25873,44129,26430,,4764608,5367385,5995364,,28407913,37966586,26791727
68,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,16850,20554,26181,,318351,322236,349287,,856422,962492,818585
69,'55,Man-made staple fibres,17120,30106,21667,,538723,525636,491256,,1938252,2142624,1713090
70,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",19491,20674,21561,,1288705,1298253,1415650,,7350962,8130906,6814862
71,'37,Photographic or cinematographic goods,24028,22156,20691,,176189,174073,168188,,1587714,1662665,1413439
72,'05,"Products of animal origin, not elsewhere specified or included",23764,25386,17903,,289365,287690,277033,,1192682,1390170,1243411
73,'10,Cereals,5788,6105,17793,,8338244,11887081,8256098,,2387433,3357379,3588074
74,'52,Cotton,15897,14905,16806,,295396,301491,301944,,984961,1026616,815339
75,'31,Fertilisers,9217,14226,12613,,499630,959171,543983,,10291043,13248147,9816857
76,'54,Man-made filaments; strip and the like of man-made textile materials,10529,18024,11508,,497146,559785,494880,,2248430,2722721,2021513
77,'65,Headgear and parts thereof,9766,12523,10684,,488566,545715,572399,,3055448,4047005,3147385
78,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,11338,14296,9782,,338735,356722,403684,,1279439,1461142,1188316
79,'43,Furskins and artificial fur; manufactures thereof,5846,8043,9156,,97370,107194,122980,,183546,213871,159235
80,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,7570,7509,8204,,598142,680401,1019727,,340065,326422,244542
81,'57,Carpets and other textile floor coverings,6075,9765,7748,,209202,241450,251986,,4216539,3929830,3428095
82,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",4746,4117,6577,,217884,208794,217862,,3559434,3950209,4001749
83,'02,Meat and edible meat offal,3873,3772,5895,,4144329,4147242,4322891,,11994351,12964609,12452072
84,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,13886,12877,5831,,996082,1001578,705376,,4183759,5162377,4063794
85,'41,Raw hides and skins (other than furskins) and leather,5649,6066,5693,,526335,521193,489869,,598841,563757,466044
86,'45,Cork and articles of cork,6963,7216,5046,,121067,114218,98222,,319835,319948,308709
87,'08,Edible fruit and nuts; peel of citrus fruit or melons,2190,2253,4923,,1738663,1720591,1851206,,22227898,24120677,24218490
88,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2269,3805,3960,,77541,83897,111903,,260717,283899,250767
89,'60,Knitted or crocheted fabrics,3932,3940,3864,,333854,360438,344839,,1092254,1248161,886594
90,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2757,2982,3159,,43532,63331,65775,,872499,874665,609481
91,'50,Silk,1644,2215,3122,,45800,49407,50948,,52910,71732,59157
92,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",1701,2570,2166,,399511,410788,422938,,2617244,2855604,2992003
93,'79,Zinc and articles thereof,4259,3737,1936,,682585,689811,594858,,2323040,3136910,2644045
94,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2884,872,1043,,13501,20084,20825,,222670,196822,161664
95,'80,Tin and articles thereof,1381,1320,826,,70990,77049,59192,,1303853,1303704,888893
96,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,634,733,779,,25162,29261,37137,,3333829,3685436,2536412
97,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",236,361,532,,31202,30886,34443,,786621,888161,632516
98,'26,"Ores, slag and ash",3192,16386,144,,414209,400120,320817,,3266247,3674036,3475363
99,'78,Lead and articles thereof,9594,135,77,,248635,245881,246512,,1462259,1558432,1302020
