,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Ghana,United States of America's imports from Ghana,United States of America's imports from Ghana,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
23,'13,"Lac; gums, resins and other vegetable saps and extracts",67,630,874,,28,326,366,,1840866,2108440,1621001
24,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1702,877,872,,12679,16117,14906,,16512895,19450808,20086344
25,'21,Miscellaneous edible preparations,585,300,799,,30243,31714,49405,,11125287,13107006,11932595
26,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1279,1801,715,,30205,67817,57776,,23683668,25187793,21135061
27,'39,Plastics and articles thereof,201,240,550,,250892,187580,188772,,82383519,89879630,72346644
28,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1295,790,481,,42843,53424,55527,,11037973,14028956,14836798
29,'09,"Coffee, tea, mat̩ and spices",380,127,405,,2612,1487,1048,,9431815,12493454,10558710
30,'22,"Beverages, spirits and vinegar",505,478,276,,88778,88742,71318,,30975074,33727111,30960904
31,'92,Musical instruments; parts and accessories of such articles,139,273,236,,171,229,327,,1613114,1975615,1616084
32,'30,Pharmaceutical products,69,158,233,,13961,20400,14174,,149410420,164993417,177848476
33,'01,Live animals,801,638,196,,174,1886,2565,,3352771,3686856,4056241
34,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",478,984,177,,5125438,6550143,7673147,,95969683,96960127,89549261
35,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,38,176,171,,909,308,142,,222670,196822,161664
36,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",198,237,168,,15851,36027,54383,,282898550,329648232,381037566
37,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",99,116,167,,153260,141821,143299,,7350962,8130906,6814862
38,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",280,265,141,,10968,17696,9712,,81318355,86736616,69006761
39,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",426,224,140,,15406,8328,3519,,105979496,115032958,118320238
40,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",62,165,138,,161,630,392,,13929584,17447423,13924379
41,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,120,107,134,,3566,9505,3768,,22017576,20880022,16829265
42,'10,Cereals,113,75,133,,503,1072,3415,,2387433,3357379,3588074
43,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7,38,132,,6921,4798,3870,,12320950,12673289,10993223
44,'85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...",86,283,106,,11294,13153,13323,,415442291,477145907,463363545
45,'69,Ceramic products,70,154,104,,68132,75228,91088,,8353953,9637024,7959000
46,'70,Glass and glassware,128,109,72,,8812,1876,1578,,9477975,10689376,9216582
47,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6,386,69,,1290,992,9229,,10307522,11209812,9763904
48,'17,Sugars and sugar confectionery,23,31,59,,6126,4173,2501,,5276752,6474233,6938019
49,'64,"Footwear, gaiters and the like; parts of such articles",26,16,37,,595,472,409,,28407913,37966586,26791727
50,'65,Headgear and parts thereof,91,64,33,,432,24,79,,3055448,4047005,3147385
51,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",19,10,33,,2228,1513,1102,,5062492,5827198,5067362
52,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",6,10,27,,398092,30298,27437,,17756056,22401739,19189440
53,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",26,15,17,,14015,18575,15558,,3298274,3858466,3966288
54,'52,Cotton,64,115,14,,4500,3020,934,,984961,1026616,815339
55,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2,9,10,,124,140,35,,856422,962492,818585
56,'95,"Toys, games and sports requisites; parts and accessories thereof",3,0,8,,193,182,184,,51736985,55201125,44448292
57,'83,Miscellaneous articles of base metal,23,54,5,,1489,4430,1828,,15459873,17444079,14965789
