,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's imports from Taipei, Chinese","United States of America's imports from Taipei, Chinese","United States of America's imports from Taipei, Chinese","Taipei, Chinese's exports to world","Taipei, Chinese's exports to world","Taipei, Chinese's exports to world","Taipei, Chinese's exports to world",United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'75,Nickel and articles thereof,20416,33698,51948,,776758,331593,232438,,2711774,4497248,4432562
50,'55,Man-made staple fibres,38841,38160,47218,,678377,593328,503444,,1938252,2142624,1713090
51,'81,Other base metals; cermets; articles thereof,26158,85330,43504,,280519,363896,309437,,2363667,3986669,3683757
52,'60,Knitted or crocheted fabrics,54019,56780,39143,,2504402,2422610,1637454,,1092254,1248161,886594
53,'79,Zinc and articles thereof,47143,50089,38790,,173183,240099,168816,,2323040,3136910,2644045
54,'44,Wood and articles of wood; wood charcoal,50844,53063,38456,,144997,137963,109664,,35520074,36288065,24018724
55,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",59114,46620,37824,,197523,205565,124412,,5195503,6644946,6187972
56,'64,"Footwear, gaiters and the like; parts of such articles",44944,54047,33558,,268142,273120,193158,,28407913,37966586,26791727
57,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",33705,41397,30326,,314574,304270,258073,,5062492,5827198,5067362
58,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",45249,48363,25760,,203006,170636,139995,,35037691,44567971,36346897
59,'09,"Coffee, tea, mat̩ and spices",29339,30523,25090,,139344,121840,122994,,9431815,12493454,10558710
60,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",29727,31538,24636,,634549,637643,548169,,5479280,6103832,5813224
61,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",32927,28488,23247,,168791,155911,141132,,7350962,8130906,6814862
62,'35,Albuminoidal substances; modified starches; glues; enzymes,20741,26363,20103,,653204,646474,574993,,3992509,4842622,4047522
63,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",17424,26553,17867,,136263,157482,149907,,10194217,14451440,15652636
64,'37,Photographic or cinematographic goods,14739,14593,17444,,730448,767747,845345,,1587714,1662665,1413439
65,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",10808,15692,13058,,24224,27189,26404,,786621,888161,632516
66,'69,Ceramic products,11585,9522,11673,,141803,141981,131432,,8353953,9637024,7959000
67,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",8578,10536,8171,,67576,55834,49382,,2903673,3515909,3188509
68,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",7874,12080,8110,,31102,19439,15842,,3298274,3858466,3966288
69,'05,"Products of animal origin, not elsewhere specified or included",22036,14948,6879,,211546,198645,158942,,1192682,1390170,1243411
70,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,7385,7808,6395,,37341,36435,35335,,2300512,2922742,2827673
71,'91,Clocks and watches and parts thereof,11905,9965,6392,,153510,117062,98089,,6374006,6846918,7099709
72,'10,Cereals,2110,1159,6276,,103975,81201,89094,,2387433,3357379,3588074
73,'31,Fertilisers,1595,2001,5087,,173888,246743,162096,,10291043,13248147,9816857
74,'23,Residues and waste from the food industries; prepared animal fodder,9162,7023,4338,,180448,164532,141508,,4663257,5619357,5116393
75,'97,"Works of art, collectors' pieces and antiques",2935,2564,4052,,20733,15374,19026,,8377261,10349607,10460361
76,'01,Live animals,2931,3105,3808,,8219,7016,5604,,3352771,3686856,4056241
77,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",4178,5395,3515,,10106,8897,9187,,872499,874665,609481
78,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",2415,2990,3253,,16942,16376,26605,,2189773,3253366,3011507
79,'07,Edible vegetables and certain roots and tubers,2563,3340,2845,,113444,108509,100140,,13483057,14744347,15444295
80,'45,Cork and articles of cork,2110,3113,2419,,2972,3739,3254,,319835,319948,308709
81,'78,Lead and articles thereof,666,1845,2138,,68576,79462,117778,,1462259,1558432,1302020
82,'13,"Lac; gums, resins and other vegetable saps and extracts",1170,1802,1921,,10913,8481,8263,,1840866,2108440,1621001
83,'57,Carpets and other textile floor coverings,1580,2007,1788,,5081,3853,3576,,4216539,3929830,3428095
84,'08,Edible fruit and nuts; peel of citrus fruit or melons,2643,776,1278,,167370,75018,66644,,22227898,24120677,24218490
85,'52,Cotton,2612,2020,1119,,297405,265609,226491,,984961,1026616,815339
86,'41,Raw hides and skins (other than furskins) and leather,732,925,856,,220038,206356,149189,,598841,563757,466044
87,'80,Tin and articles thereof,846,620,792,,303368,237787,176814,,1303853,1303704,888893
88,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2423,1999,538,,4150,3317,2418,,340065,326422,244542
89,'26,"Ores, slag and ash",81,300,490,,1703197,1958649,1300392,,3266247,3674036,3475363
90,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",376,418,355,,28250,22283,27743,,260717,283899,250767
91,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,113,467,267,,2823,4004,3983,,3333829,3685436,2536412
92,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,48,11,236,,437,2455,2109,,1279439,1461142,1188316
93,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",222,199,181,,285192,237604,214531,,2617244,2855604,2992003
94,'18,Cocoa and cocoa preparations,552,438,138,,10100,9052,7280,,5809447,6313982,6370822
95,'43,Furskins and artificial fur; manufactures thereof,367,199,102,,1179,712,2638,,183546,213871,159235
96,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,131,43,64,,4009,6275,8249,,222670,196822,161664
97,'50,Silk,0,32,21,,285,262,306,,52910,71732,59157
98,'02,Meat and edible meat offal,0,0,12,,3182,2053,1513,,11994351,12964609,12452072
99,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,6,3,7,,258375,245553,182379,,4183759,5162377,4063794
