,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Viet Nam,United States of America's imports from Viet Nam,United States of America's imports from Viet Nam,Viet Nam's exports to world,Viet Nam's exports to world,Viet Nam's exports to world,Viet Nam's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
21,'09,"Coffee, tea, mat̩ and spices",608222,781789,680473,,3718534,4521036,4589360,,9431815,12493454,10558710
22,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",791245,837462,658171,,2496994,2818183,2400364,,7350962,8130906,6814862
23,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",670406,623594,603988,,929228,841943,1041843,,5479280,6103832,5813224
24,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",499516,550455,509683,,813664,754170,839623,,10307522,11209812,9763904
25,'65,Headgear and parts thereof,349515,559134,474040,,536525,770856,1031429,,3055448,4047005,3147385
26,'76,Aluminium and articles thereof,341799,588438,461164,,2039212,2510002,1970349,,28738897,36664809,28296236
27,'83,Miscellaneous articles of base metal,367571,490316,460158,,886772,1018356,1050787,,15459873,17444079,14965789
28,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",422915,543893,458828,,942102,1038706,1152484,,12320950,12673289,10993223
29,'72,Iron and steel,984446,1196366,411429,,11935412,8192874,7830851,,38904135,44933026,33156047
30,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",161770,325624,383383,,2012829,1674015,2027735,,5195503,6644946,6187972
31,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,490450,490717,375029,,2038515,2086877,2266558,,22017576,20880022,16829265
32,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",239744,365233,370114,,1186789,1344536,1398561,,10976028,13668877,13570806
33,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",194952,206528,236598,,925128,1187583,1029296,,95969683,96960127,89549261
34,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",276211,318620,227644,,944303,1049543,864129,,3103161,3281410,2992546
35,'69,Ceramic products,203078,239438,169389,,663014,703795,742332,,8353953,9637024,7959000
36,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",55843,78944,146256,,117836,125548,211772,,5062492,5827198,5067362
37,'54,Man-made filaments; strip and the like of man-made textile materials,105280,179549,135136,,1788593,1553868,1216226,,2248430,2722721,2021513
38,'21,Miscellaneous edible preparations,79031,111453,130117,,942145,1117518,1242439,,11125287,13107006,11932595
39,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",112605,168055,124719,,803145,942023,782520,,11037973,14028956,14836798
40,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",23193,22271,122351,,414671,708397,487065,,10194217,14451440,15652636
41,'96,Miscellaneous manufactured articles,135792,158593,120814,,539143,657856,693390,,7878340,9074701,8021401
42,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",151998,164166,117075,,441021,378183,332040,,872499,874665,609481
43,'57,Carpets and other textile floor coverings,138839,150430,113494,,414437,414019,357131,,4216539,3929830,3428095
44,'88,"Aircraft, spacecraft, and parts thereof",43604,96388,107370,,632721,535643,623686,,25494149,27148868,30158075
45,'70,Glass and glassware,86441,86830,96819,,1165744,914647,952043,,9477975,10689376,9216582
46,'74,Copper and articles thereof,89221,102694,75634,,1687967,1991829,1810695,,16236022,15562373,14533040
47,'23,Residues and waste from the food industries; prepared animal fodder,71152,114058,68236,,1103266,1112335,1137126,,4663257,5619357,5116393
48,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",67217,77115,65204,,483620,494856,417226,,3398784,3301695,2786665
49,'55,Man-made staple fibres,80962,76748,60789,,612545,650899,668744,,1938252,2142624,1713090
50,'05,"Products of animal origin, not elsewhere specified or included",45831,74297,54948,,107677,117620,141540,,1192682,1390170,1243411
51,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",58678,61015,54026,,1539237,1956745,1617968,,13765594,19421660,17310231
52,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,42051,47992,53410,,75476,81999,90385,,3333829,3685436,2536412
53,'22,"Beverages, spirits and vinegar",43735,59682,49530,,277542,349512,370349,,30975074,33727111,30960904
54,'01,Live animals,8715,11464,46071,,13438,16942,175238,,3352771,3686856,4056241
55,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",27532,37337,41128,,302378,305985,301713,,16512895,19450808,20086344
56,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,31537,46672,37682,,159741,189450,158126,,856422,962492,818585
57,'29,Organic chemicals,27412,42862,35075,,747908,865772,747593,,64624866,75919212,66588583
58,'38,Miscellaneous chemical products,44409,28933,34586,,1298419,1663882,1649686,,21953891,29507737,26911031
59,'10,Cereals,15469,23903,30938,,3104725,3256902,3941064,,2387433,3357379,3588074
60,'89,"Ships, boats and floating structures",10145,20620,25339,,628572,748932,292425,,3354314,4202133,4394088
61,'30,Pharmaceutical products,5377,10532,25030,,174048,261296,263794,,149410420,164993417,177848476
62,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",100569,28449,24165,,203332,175649,98684,,3298274,3858466,3966288
63,'26,"Ores, slag and ash",512,2566,18823,,113604,79209,503165,,3266247,3674036,3475363
64,'17,Sugars and sugar confectionery,30217,30863,13175,,144227,192010,282698,,5276752,6474233,6938019
65,'81,Other base metals; cermets; articles thereof,11591,14267,12244,,68396,70683,82727,,2363667,3986669,3683757
66,'91,Clocks and watches and parts thereof,2751,2780,11543,,43957,41590,120033,,6374006,6846918,7099709
67,'07,Edible vegetables and certain roots and tubers,7848,10776,11264,,486370,466239,515806,,13483057,14744347,15444295
68,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",7652,10353,9903,,250869,214277,151948,,2903673,3515909,3188509
69,'92,Musical instruments; parts and accessories of such articles,12781,14279,9506,,27798,26707,33778,,1613114,1975615,1616084
70,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",10057,13288,8817,,218060,237150,231067,,5198524,5908588,4922264
71,'35,Albuminoidal substances; modified starches; glues; enzymes,7255,9333,8249,,259567,344916,296622,,3992509,4842622,4047522
72,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",8434,13636,8209,,19003,20005,20210,,786621,888161,632516
73,'31,Fertilisers,5612,2459,7620,,549157,1078261,589053,,10291043,13248147,9816857
74,'60,Knitted or crocheted fabrics,3078,3810,7340,,1451873,1466654,1186005,,1092254,1248161,886594
75,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",2465,13843,6795,,9131,19545,23054,,2189773,3253366,3011507
76,'52,Cotton,5319,10485,6473,,3837921,3303363,2976988,,984961,1026616,815339
77,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",5283,6208,5780,,93883,99455,94342,,3559434,3950209,4001749
78,'79,Zinc and articles thereof,6518,6764,4930,,24385,23653,21956,,2323040,3136910,2644045
79,'02,Meat and edible meat offal,4065,5752,4692,,80753,83662,99777,,11994351,12964609,12452072
80,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,6192,7016,4052,,1083528,1359702,735082,,2300512,2922742,2827673
81,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",5613,5361,3062,,212087,199966,132443,,2617244,2855604,2992003
82,'13,"Lac; gums, resins and other vegetable saps and extracts",5416,754,2735,,71665,81936,151436,,1840866,2108440,1621001
83,'41,Raw hides and skins (other than furskins) and leather,2564,2449,2224,,414027,420464,381693,,598841,563757,466044
84,'45,Cork and articles of cork,2305,2547,2049,,1545,1441,2566,,319835,319948,308709
85,'97,"Works of art, collectors' pieces and antiques",2979,2152,1601,,1277,1223,14166,,8377261,10349607,10460361
86,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",6088,3384,1571,,24332,27500,35656,,260717,283899,250767
87,'43,Furskins and artificial fur; manufactures thereof,725,1662,1565,,24637,4446,7257,,183546,213871,159235
88,'18,Cocoa and cocoa preparations,2139,2129,1526,,27650,31686,47255,,5809447,6313982,6370822
89,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,981,1394,1186,,28202,40430,30290,,222670,196822,161664
90,'37,Photographic or cinematographic goods,975,1469,1127,,306,621,21748,,1587714,1662665,1413439
91,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",1131,525,1053,,3292659,4330294,3308394,,225121448,322698860,266592032
92,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,736,809,822,,29224,28877,31717,,340065,326422,244542
93,'78,Lead and articles thereof,655,993,526,,43394,42830,56974,,1462259,1558432,1302020
94,'80,Tin and articles thereof,784,529,402,,15366,10935,13019,,1303853,1303704,888893
95,'75,Nickel and articles thereof,93,140,251,,33925,42885,14226,,2711774,4497248,4432562
96,'93,Arms and ammunition; parts and accessories thereof,178,165,99,,6,3,1029,,5569831,4791362,4380573
97,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5,33,33,,1644,2526,9052,,1279439,1461142,1188316
98,'50,Silk,0,30,1,,111835,143236,155090,,52910,71732,59157
99,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,3,0,0,,8393,35848,22990,,4183759,5162377,4063794
