,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from United Kingdom,United States of America's imports from United Kingdom,United States of America's imports from United Kingdom,United Kingdom's exports to world,United Kingdom's exports to world,United Kingdom's exports to world,United Kingdom's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'64,"Footwear, gaiters and the like; parts of such articles",29118,51756,49496,,1256437,962433,925559,,28407913,37966586,26791727
50,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",53743,56417,47801,,416297,432869,430824,,3398784,3301695,2786665
51,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",34950,42369,43032,,1182897,1089168,1054175,,13929584,17447423,13924379
52,'23,Residues and waste from the food industries; prepared animal fodder,33012,31206,42506,,1414507,1456580,1517901,,4663257,5619357,5116393
53,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,33265,43398,41000,,948682,883910,948985,,22017576,20880022,16829265
54,'57,Carpets and other textile floor coverings,28249,37116,35242,,274376,276824,302261,,4216539,3929830,3428095
55,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",26526,27971,33554,,888164,1030787,853646,,10194217,14451440,15652636
56,'96,Miscellaneous manufactured articles,40843,41068,32505,,518396,460793,473146,,7878340,9074701,8021401
57,'02,Meat and edible meat offal,33449,42874,30630,,2237049,2352141,2273464,,11994351,12964609,12452072
58,'18,Cocoa and cocoa preparations,35902,38149,29808,,1106632,1095143,1161826,,5809447,6313982,6370822
59,'78,Lead and articles thereof,58409,30359,27746,,606402,613009,602980,,1462259,1558432,1302020
60,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,50569,44581,27119,,402856,486103,455183,,2300512,2922742,2827673
61,'09,"Coffee, tea, mat̩ and spices",26226,25395,25464,,566783,467152,424154,,9431815,12493454,10558710
62,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",21751,30630,24435,,685790,740571,641987,,5195503,6644946,6187972
63,'44,Wood and articles of wood; wood charcoal,22333,32561,22724,,876691,852848,766387,,35520074,36288065,24018724
64,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",23859,24450,22539,,388277,403209,391458,,260717,283899,250767
65,'37,Photographic or cinematographic goods,18073,22797,21313,,159438,163698,177183,,1587714,1662665,1413439
66,'05,"Products of animal origin, not elsewhere specified or included",3387,8293,20200,,181861,221595,182018,,1192682,1390170,1243411
67,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",23700,19825,18805,,408111,522391,689842,,2189773,3253366,3011507
68,'92,Musical instruments; parts and accessories of such articles,18188,20044,18640,,158309,142883,148689,,1613114,1975615,1616084
69,'79,Zinc and articles thereof,11371,12187,16754,,115595,97219,86256,,2323040,3136910,2644045
70,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,16894,17979,16501,,54917,67705,60286,,340065,326422,244542
71,'55,Man-made staple fibres,11351,13762,15029,,154328,154312,154817,,1938252,2142624,1713090
72,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,12507,13599,14845,,138675,127187,131623,,856422,962492,818585
73,'91,Clocks and watches and parts thereof,10888,16305,14713,,1127725,976993,983558,,6374006,6846918,7099709
74,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",11935,13599,14426,,559734,528492,537171,,10976028,13668877,13570806
75,'41,Raw hides and skins (other than furskins) and leather,9302,15646,14409,,299325,312538,278160,,598841,563757,466044
76,'65,Headgear and parts thereof,12869,14591,13929,,144383,145791,164384,,3055448,4047005,3147385
77,'31,Fertilisers,18910,29489,13389,,427741,648044,469796,,10291043,13248147,9816857
78,'13,"Lac; gums, resins and other vegetable saps and extracts",6359,13043,12823,,133301,153223,157527,,1840866,2108440,1621001
79,'17,Sugars and sugar confectionery,17775,8545,10561,,394398,392772,507550,,5276752,6474233,6938019
80,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",7520,9291,10121,,171836,156227,162725,,2903673,3515909,3188509
81,'07,Edible vegetables and certain roots and tubers,8870,10180,9782,,428854,546070,512272,,13483057,14744347,15444295
82,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,11855,6317,8720,,39392,40532,41667,,1279439,1461142,1188316
83,'60,Knitted or crocheted fabrics,3600,9612,7561,,120694,129110,151493,,1092254,1248161,886594
84,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",6102,6554,6396,,75972,64659,61017,,3559434,3950209,4001749
85,'52,Cotton,5109,5064,5714,,204929,201790,200962,,984961,1026616,815339
86,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,3798,1993,4806,,1010763,930189,658489,,4183759,5162377,4063794
87,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",955,1723,3035,,8210,69625,133849,,2617244,2855604,2992003
88,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",4067,2937,1899,,403022,429055,430873,,7350962,8130906,6814862
89,'50,Silk,1597,1895,1847,,17423,21169,20862,,52910,71732,59157
90,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1431,1688,1365,,42004,52063,47495,,3333829,3685436,2536412
91,'10,Cereals,451,628,1033,,391387,767796,795481,,2387433,3357379,3588074
92,'43,Furskins and artificial fur; manufactures thereof,358,505,804,,22271,18395,23476,,183546,213871,159235
93,'80,Tin and articles thereof,4346,1793,718,,20121,26964,15911,,1303853,1303704,888893
94,'08,Edible fruit and nuts; peel of citrus fruit or melons,1313,128,565,,166125,143698,138573,,22227898,24120677,24218490
95,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",471,673,534,,13269,13337,13460,,786621,888161,632516
96,'45,Cork and articles of cork,253,315,468,,7157,10406,7617,,319835,319948,308709
97,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",342,531,298,,24260,8517,8452,,872499,874665,609481
98,'26,"Ores, slag and ash",656,407,173,,190928,182761,149833,,3266247,3674036,3475363
99,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,217,101,30,,3868,3443,3223,,222670,196822,161664
