,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Zambia,United States of America's imports from Zambia,United States of America's imports from Zambia,Zambia's exports to world,Zambia's exports to world,Zambia's exports to world,Zambia's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
39,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,34,217,32,,4183759,5162377,4063794
40,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",0,0,0,,3621,7450,14021,,17756056,22401739,19189440
41,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,26,15,17,,340065,326422,244542
42,'54,Man-made filaments; strip and the like of man-made textile materials,4,0,0,,1,60,1121,,2248430,2722721,2021513
43,'55,Man-made staple fibres,0,0,0,,1225,2701,941,,1938252,2142624,1713090
44,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,109,137,677,,3398784,3301695,2786665
45,'57,Carpets and other textile floor coverings,0,0,0,,30,29,7,,4216539,3929830,3428095
46,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,0,0,0,,980,1179,271,,856422,962492,818585
47,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",0,0,0,,19,189,76,,3103161,3281410,2992546
48,'60,Knitted or crocheted fabrics,0,0,0,,9,7,0,,1092254,1248161,886594
49,'61,"Articles of apparel and clothing accessories, knitted or crocheted",2,1,0,,240,129,135,,52249668,60784841,45244512
50,'69,Ceramic products,0,0,0,,9525,24610,33194,,8353953,9637024,7959000
51,'70,Glass and glassware,0,0,0,,141,295,367,,9477975,10689376,9216582
52,'73,Articles of iron or steel,0,0,0,,48535,44601,33262,,47929454,61174666,53264867
53,'64,"Footwear, gaiters and the like; parts of such articles",0,0,0,,2075,847,792,,28407913,37966586,26791727
54,'65,Headgear and parts thereof,0,0,0,,65,23,23,,3055448,4047005,3147385
55,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,1,1,2,,786621,888161,632516
56,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,3,1,0,,2100,2894,2717,,3333829,3685436,2536412
57,'83,Miscellaneous articles of base metal,0,0,0,,1190,4124,834,,15459873,17444079,14965789
58,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,606,379,4609,,2189773,3253366,3011507
59,'75,Nickel and articles thereof,0,0,0,,8,5,607,,2711774,4497248,4432562
60,'76,Aluminium and articles thereof,0,0,0,,3024,6083,9317,,28738897,36664809,28296236
61,'78,Lead and articles thereof,0,0,0,,16062,17580,13807,,1462259,1558432,1302020
62,'79,Zinc and articles thereof,0,0,0,,1879,96,252,,2323040,3136910,2644045
63,'80,Tin and articles thereof,0,0,0,,678,531,52,,1303853,1303704,888893
64,'31,Fertilisers,0,0,0,,20301,30035,73518,,10291043,13248147,9816857
65,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",0,0,0,,3757,5343,4373,,5198524,5908588,4922264
66,'26,"Ores, slag and ash",0,0,0,,143387,238038,250929,,3266247,3674036,3475363
67,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",0,0,0,,186204,317979,420117,,225121448,322698860,266592032
68,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,975,0,,79584,247985,169711,,13765594,19421660,17310231
69,'29,Organic chemicals,0,0,0,,4477,5633,10239,,64624866,75919212,66588583
70,'43,Furskins and artificial fur; manufactures thereof,1,0,0,,0,0,2,,183546,213871,159235
71,'44,Wood and articles of wood; wood charcoal,2,0,0,,32528,16309,12815,,35520074,36288065,24018724
72,'45,Cork and articles of cork,0,0,0,,0,2142,0,,319835,319948,308709
73,'35,Albuminoidal substances; modified starches; glues; enzymes,0,0,0,,69,40,142,,3992509,4842622,4047522
74,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,25911,24498,39727,,1279439,1461142,1188316
75,'37,Photographic or cinematographic goods,0,0,0,,4,56,0,,1587714,1662665,1413439
76,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,0,,232,320,6,,1840866,2108440,1621001
77,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,1960,713,1501,,222670,196822,161664
78,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",0,0,0,,14061,34702,26250,,10194217,14451440,15652636
79,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,1313,2519,602,,7350962,8130906,6814862
80,'17,Sugars and sugar confectionery,0,0,0,,124692,119611,166235,,5276752,6474233,6938019
81,'18,Cocoa and cocoa preparations,0,0,0,,6267,6197,5081,,5809447,6313982,6370822
82,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,0,0,,73470,82901,79723,,11037973,14028956,14836798
83,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",23,0,0,,27283,32651,31117,,10976028,13668877,13570806
84,'21,Miscellaneous edible preparations,37,0,0,,4066,5170,6499,,11125287,13107006,11932595
85,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,159,706,0,,1192682,1390170,1243411
86,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,9908,7218,6851,,3559434,3950209,4001749
87,'07,Edible vegetables and certain roots and tubers,4,0,0,,8128,6756,11858,,13483057,14744347,15444295
88,'08,Edible fruit and nuts; peel of citrus fruit or melons,0,0,0,,8343,8069,3421,,22227898,24120677,24218490
89,'10,Cereals,0,0,0,,47506,113939,66323,,2387433,3357379,3588074
90,'01,Live animals,3,0,0,,10991,10769,11509,,3352771,3686856,4056241
91,'02,Meat and edible meat offal,0,0,0,,16805,19094,7815,,11994351,12964609,12452072
92,'91,Clocks and watches and parts thereof,0,0,0,,7,11,4,,6374006,6846918,7099709
93,'92,Musical instruments; parts and accessories of such articles,0,0,0,,2,25,0,,1613114,1975615,1616084
94,'93,Arms and ammunition; parts and accessories thereof,0,0,0,,782,92,257,,5569831,4791362,4380573
95,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",2,0,0,,761,1790,2627,,81318355,86736616,69006761
96,'95,"Toys, games and sports requisites; parts and accessories thereof",15,3,0,,96,45,57,,51736985,55201125,44448292
97,'96,Miscellaneous manufactured articles,0,0,0,,696,3079,3453,,7878340,9074701,8021401
98,'88,"Aircraft, spacecraft, and parts thereof",0,0,0,,2195,973,2503,,25494149,27148868,30158075
99,'89,"Ships, boats and floating structures",0,0,0,,226,749,129,,3354314,4202133,4394088
