,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Israel,United States of America's imports from Israel,United States of America's imports from Israel,Israel's exports to world,Israel's exports to world,Israel's exports to world,Israel's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",19883,19795,21076,,45199,48375,56182,,7350962,8130906,6814862
50,'18,Cocoa and cocoa preparations,18239,16659,19515,,25438,21683,18839,,5809447,6313982,6370822
51,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,37429,18496,19391,,61971,47700,55827,,22017576,20880022,16829265
52,'76,Aluminium and articles thereof,32281,33599,16347,,247538,203872,192554,,28738897,36664809,28296236
53,'61,"Articles of apparel and clothing accessories, knitted or crocheted",26399,18284,14441,,53613,36113,41704,,52249668,60784841,45244512
54,'17,Sugars and sugar confectionery,8757,11490,11457,,53944,58987,63232,,5276752,6474233,6938019
55,'09,"Coffee, tea, mat̩ and spices",14125,17198,11145,,20269,22022,13810,,9431815,12493454,10558710
56,'70,Glass and glassware,11649,8352,10728,,30260,42484,46859,,9477975,10689376,9216582
57,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",8101,6976,8068,,10044,10169,10680,,3298274,3858466,3966288
58,'95,"Toys, games and sports requisites; parts and accessories thereof",112421,116236,6859,,36821,42379,38257,,51736985,55201125,44448292
59,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",8532,8553,6614,,23590,24551,19740,,13929584,17447423,13924379
60,'13,"Lac; gums, resins and other vegetable saps and extracts",6862,6474,5892,,19900,11996,13627,,1840866,2108440,1621001
61,'54,Man-made filaments; strip and the like of man-made textile materials,5397,5926,5443,,131963,151260,118832,,2248430,2722721,2021513
62,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3416,3033,5396,,16551,17924,8116,,1279439,1461142,1188316
63,'01,Live animals,5385,6401,4885,,22383,22169,18750,,3352771,3686856,4056241
64,'75,Nickel and articles thereof,1019,4446,4078,,6538,19890,17270,,2711774,4497248,4432562
65,'44,Wood and articles of wood; wood charcoal,4266,4273,3929,,7660,7136,7124,,35520074,36288065,24018724
66,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,3269,4072,3632,,4668,7317,4046,,2300512,2922742,2827673
67,'69,Ceramic products,2408,2373,3552,,19887,30096,33469,,8353953,9637024,7959000
68,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,8830,6601,2972,,13180,14437,11099,,3333829,3685436,2536412
69,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1241,687,2047,,170,17,150,,222670,196822,161664
70,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1821,1820,1923,,13515,16368,12730,,23683668,25187793,21135061
71,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",342,203,1469,,18443,13849,14390,,2189773,3253366,3011507
72,'65,Headgear and parts thereof,1892,1607,1226,,14541,19523,24120,,3055448,4047005,3147385
73,'23,Residues and waste from the food industries; prepared animal fodder,38,0,870,,9297,12144,13456,,4663257,5619357,5116393
74,'92,Musical instruments; parts and accessories of such articles,1370,811,549,,5696,5311,4428,,1613114,1975615,1616084
75,'52,Cotton,296,232,355,,65303,47064,49583,,984961,1026616,815339
76,'91,Clocks and watches and parts thereof,213,969,292,,54774,52947,47382,,6374006,6846918,7099709
77,'10,Cereals,399,385,277,,1545,735,875,,2387433,3357379,3588074
78,'55,Man-made staple fibres,3663,3478,239,,24982,14766,9223,,1938252,2142624,1713090
