,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from India,United States of America's imports from India,United States of America's imports from India,India's exports to world,India's exports to world,India's exports to world,India's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
2,'TOTAL,All products,76929738,90992157,87284471,,394813673,452684214,431418488,,2935314152,3375948186,3172533052
3,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",15993169,16153422,12366317,,38155138,39274606,33418126,,95969683,96960127,89549261
4,'85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...",3637233,6048732,12078019,,18836214,26573154,32315542,,415442291,477145907,463363545
5,'30,Pharmaceutical products,9107235,9082284,10971299,,19460516,19752792,21295003,,149410420,164993417,177848476
6,'84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",4726573,6443925,6670296,,24165782,27502754,29303286,,427918555,475932653,459195220
7,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",3235877,3945850,5135039,,56400639,98472280,89332943,,225121448,322698860,266592032
8,'29,Organic chemicals,3888994,4700955,3861405,,21184105,21876532,19479201,,64624866,75919212,66588583
9,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,3736694,3385493,2922044,,6677318,6020982,5390149,,22017576,20880022,16829265
10,'73,Articles of iron or steel,2083664,3461821,2882937,,8361219,9898014,9742034,,47929454,61174666,53264867
11,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",2697130,3481272,2704358,,18897162,21256873,20816601,,282898550,329648232,381037566
12,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",2146385,3121544,2534695,,7332885,8473393,7840486,,35037691,44567971,36346897
13,'61,"Articles of apparel and clothing accessories, knitted or crocheted",2344266,2883341,2144768,,7870323,8203850,6664204,,52249668,60784841,45244512
14,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2785552,2487165,2031409,,6734829,6771667,6302855,,23683668,25187793,21135061
15,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",1706033,1821799,1406284,,2785512,2605898,2339547,,81318355,86736616,69006761
16,'99,Commodities not elsewhere specified,1211936,1210735,1349188,,88617,101321,25719,,120523238,117234923,124977171
17,'57,Carpets and other textile floor coverings,1397212,1365121,1174026,,2263926,1945728,1811075,,4216539,3929830,3428095
18,'39,Plastics and articles thereof,1094679,1434203,1130678,,8555158,8235825,7117179,,82383519,89879630,72346644
19,'40,Rubber and articles thereof,948543,1392337,1003798,,4451962,4826759,4414114,,41006678,40432341,34843081
20,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1027968,1265602,922418,,2260392,2228836,2053383,,10307522,11209812,9763904
21,'76,Aluminium and articles thereof,623559,1218559,906880,,9063866,9597945,7334808,,28738897,36664809,28296236
22,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",634877,781343,795034,,3912878,4598724,5051889,,105979496,115032958,118320238
23,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",669455,893008,706795,,2366632,2735834,2446351,,13929584,17447423,13924379
24,'38,Miscellaneous chemical products,502071,865241,659545,,6473711,8068059,6638012,,21953891,29507737,26911031
25,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",559407,772753,615403,,720507,860448,718605,,7350962,8130906,6814862
26,'72,Iron and steel,714223,1159102,505094,,21199485,15198277,11823535,,38904135,44933026,33156047
27,'64,"Footwear, gaiters and the like; parts of such articles",485644,820995,468947,,2337822,3021672,2533864,,28407913,37966586,26791727
28,'13,"Lac; gums, resins and other vegetable saps and extracts",494659,564575,454104,,867029,1087479,956684,,1840866,2108440,1621001
29,'83,Miscellaneous articles of base metal,449660,512004,431563,,915652,886773,850324,,15459873,17444079,14965789
30,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",405609,413152,395779,,2158791,2355627,2873771,,16512895,19450808,20086344
31,'09,"Coffee, tea, mat̩ and spices",415319,398225,390369,,4066066,4018448,4352676,,9431815,12493454,10558710
32,'10,Cereals,230485,362202,382194,,12350067,14087764,11293250,,2387433,3357379,3588074
33,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",285620,475983,377035,,2954693,3142276,2648763,,17756056,22401739,19189440
34,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",327405,395264,375705,,1120803,1132132,1038024,,12320950,12673289,10993223
35,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",210649,342690,367237,,2409662,3179967,3243748,,13765594,19421660,17310231
36,'70,Glass and glassware,291785,398704,322314,,1039176,1074623,1080933,,9477975,10689376,9216582
37,'69,Ceramic products,239244,329233,318078,,2314625,2443914,3054658,,8353953,9637024,7959000
38,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",369457,449500,308238,,3843157,3607863,3004524,,5198524,5908588,4922264
39,'88,"Aircraft, spacecraft, and parts thereof",195909,227533,286741,,1135573,1376617,1933292,,25494149,27148868,30158075
40,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",261425,301021,278660,,1780539,1893118,2103829,,2903673,3515909,3188509
41,'54,Man-made filaments; strip and the like of man-made textile materials,302032,357667,274348,,2340844,2060833,1795181,,2248430,2722721,2021513
42,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",231040,243736,262675,,440796,394352,463692,,3103161,3281410,2992546
43,'95,"Toys, games and sports requisites; parts and accessories thereof",269355,318827,253921,,521461,553841,501473,,51736985,55201125,44448292
44,'74,Copper and articles thereof,181314,287131,244431,,2336997,1622323,2263568,,16236022,15562373,14533040
45,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",193197,224348,236607,,631359,715642,794302,,11037973,14028956,14836798
46,'21,Miscellaneous edible preparations,165200,198982,217670,,1070247,1231888,1386121,,11125287,13107006,11932595
47,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",268313,239630,206550,,559758,533447,548931,,3398784,3301695,2786665
48,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",179554,217279,204369,,753604,872070,1096387,,10976028,13668877,13570806
49,'44,Wood and articles of wood; wood charcoal,244882,267370,195019,,707242,679266,620880,,35520074,36288065,24018724
50,'96,Miscellaneous manufactured articles,170122,199960,184057,,645245,768805,727738,,7878340,9074701,8021401
51,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",136095,241552,180977,,498944,711495,560458,,3298274,3858466,3966288
52,'55,Man-made staple fibres,179689,234060,178379,,1904618,1887141,1677955,,1938252,2142624,1713090
53,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",214500,236263,171834,,1652355,1831715,1911560,,10194217,14451440,15652636
54,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",87719,153698,151784,,2087095,2413260,2226632,,5195503,6644946,6187972
55,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",94983,135254,147304,,330241,388611,425705,,5062492,5827198,5067362
56,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",159769,210750,146016,,823806,924833,981646,,5479280,6103832,5813224
57,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",148082,136881,140496,,66397,72690,65041,,872499,874665,609481
58,'52,Cotton,139366,166990,111213,,10028337,6942547,6493090,,984961,1026616,815339
59,'07,Edible vegetables and certain roots and tubers,83674,101587,98189,,1397720,1726218,2081404,,13483057,14744347,15444295
60,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,137364,124947,77465,,674612,543322,434125,,340065,326422,244542
61,'60,Knitted or crocheted fabrics,187144,268268,72821,,764111,697110,458816,,1092254,1248161,886594
62,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,59539,69403,68408,,373652,345561,367069,,856422,962492,818585
63,'35,Albuminoidal substances; modified starches; glues; enzymes,53598,91467,65234,,332817,438695,399667,,3992509,4842622,4047522
64,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,77883,85121,60004,,576001,826440,670785,,2300512,2922742,2827673
65,'23,Residues and waste from the food industries; prepared animal fodder,237844,161243,59375,,1896919,2015014,3009303,,4663257,5619357,5116393
66,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",35248,53796,54259,,911912,1216262,1342339,,2617244,2855604,2992003
