,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Denmark,United States of America's imports from Denmark,United States of America's imports from Denmark,Denmark's exports to world,Denmark's exports to world,Denmark's exports to world,Denmark's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6694,5816,6303,,891976,923430,1163125,,16512895,19450808,20086344
50,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",4613,5998,6108,,51976,50354,47873,,3103161,3281410,2992546
51,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",6560,4566,6063,,328418,342165,371409,,13929584,17447423,13924379
52,'69,Ceramic products,6233,6979,6040,,305574,276948,265066,,8353953,9637024,7959000
53,'57,Carpets and other textile floor coverings,6727,5955,6024,,208151,202851,200035,,4216539,3929830,3428095
54,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",4319,4814,5790,,252097,254312,277254,,10976028,13668877,13570806
55,'70,Glass and glassware,6013,5065,5734,,381872,363576,353511,,9477975,10689376,9216582
56,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",23496,9784,5328,,269686,263499,238108,,3398784,3301695,2786665
57,'01,Live animals,3764,5245,3806,,1283249,1219475,2003160,,3352771,3686856,4056241
58,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",3529,6484,3713,,227662,246382,221118,,95969683,96960127,89549261
59,'18,Cocoa and cocoa preparations,9522,10621,3251,,195033,191830,225783,,5809447,6313982,6370822
60,'64,"Footwear, gaiters and the like; parts of such articles",1482,3763,3099,,646303,705197,697994,,28407913,37966586,26791727
61,'55,Man-made staple fibres,8054,6304,2872,,209485,170612,119969,,1938252,2142624,1713090
62,'54,Man-made filaments; strip and the like of man-made textile materials,2544,2140,2655,,79451,72569,57108,,2248430,2722721,2021513
63,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",22646,3435,2471,,284517,269612,284902,,5195503,6644946,6187972
64,'75,Nickel and articles thereof,7,3,1820,,10903,7649,13142,,2711774,4497248,4432562
65,'92,Musical instruments; parts and accessories of such articles,1836,2041,1799,,31905,24380,22647,,1613114,1975615,1616084
66,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",830,930,1303,,2865308,3172495,3116257,,35037691,44567971,36346897
67,'09,"Coffee, tea, mat̩ and spices",2462,2233,1270,,119926,130092,152409,,9431815,12493454,10558710
68,'74,Copper and articles thereof,1400,1188,1180,,383605,379062,361355,,16236022,15562373,14533040
69,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",270,641,886,,59748,52447,98860,,2189773,3253366,3011507
70,'17,Sugars and sugar confectionery,978,1515,859,,403101,422937,514523,,5276752,6474233,6938019
71,'37,Photographic or cinematographic goods,1546,1155,800,,8944,9139,2477,,1587714,1662665,1413439
72,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3058,2680,771,,78421,64101,65016,,260717,283899,250767
73,'61,"Articles of apparel and clothing accessories, knitted or crocheted",1151,766,616,,2696742,2679942,2585588,,52249668,60784841,45244512
74,'78,Lead and articles thereof,9,256,524,,6169,5590,5239,,1462259,1558432,1302020
75,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",660,639,477,,586665,502526,448180,,3559434,3950209,4001749
76,'91,Clocks and watches and parts thereof,362,628,411,,70856,84558,85821,,6374006,6846918,7099709
77,'07,Edible vegetables and certain roots and tubers,544,37,376,,198247,210968,246065,,13483057,14744347,15444295
78,'43,Furskins and artificial fur; manufactures thereof,136,366,359,,444124,139820,276896,,183546,213871,159235
79,'65,Headgear and parts thereof,1228,918,335,,70965,73808,78554,,3055448,4047005,3147385
80,'81,Other base metals; cermets; articles thereof,251,391,272,,11948,12677,9457,,2363667,3986669,3683757
81,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,337,220,238,,6717,6086,5062,,340065,326422,244542
82,'52,Cotton,299,236,191,,69311,59787,63619,,984961,1026616,815339
83,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,115,139,166,,31698,27055,31674,,856422,962492,818585
84,'60,Knitted or crocheted fabrics,189,622,142,,81694,79080,74121,,1092254,1248161,886594
85,'80,Tin and articles thereof,70,240,72,,7410,7185,6206,,1303853,1303704,888893
86,'41,Raw hides and skins (other than furskins) and leather,66,127,69,,99644,100227,93182,,598841,563757,466044
87,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,42,41,63,,8379,8191,8650,,3333829,3685436,2536412
88,'79,Zinc and articles thereof,61,170,60,,30222,26134,18371,,2323040,3136910,2644045
89,'10,Cereals,11656,14437,58,,430409,407669,504833,,2387433,3357379,3588074
90,'31,Fertilisers,415,527,50,,99240,66151,26598,,10291043,13248147,9816857
91,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,206,77,42,,12077,15633,13763,,1279439,1461142,1188316
92,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",41,36,38,,10008,9954,10107,,786621,888161,632516
93,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,30,,115392,106553,61757,,4183759,5162377,4063794
94,'50,Silk,6,2,18,,655,375,415,,52910,71732,59157
95,'26,"Ores, slag and ash",0,0,16,,5126,5890,4069,,3266247,3674036,3475363
96,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,22,15,,19393,10516,7145,,222670,196822,161664
97,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",105,35,3,,24307,21138,20913,,872499,874665,609481
98,'45,Cork and articles of cork,0,0,0,,15816,13181,21141,,319835,319948,308709
99,'08,Edible fruit and nuts; peel of citrus fruit or melons,10,0,0,,127042,106389,128206,,22227898,24120677,24218490
