,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Mexico,United States of America's imports from Mexico,United States of America's imports from Mexico,Mexico's exports to world,Mexico's exports to world,Mexico's exports to world,Mexico's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
49,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",614791,649832,540927,,1053245,1050924,844194,,23683668,25187793,21135061
50,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",292855,424268,533697,,600982,695254,1029551,,10194217,14451440,15652636
51,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",284440,366167,527956,,392216,521576,591160,,5062492,5827198,5067362
52,'09,"Coffee, tea, mat̩ and spices",388703,582113,512481,,607796,918010,738670,,9431815,12493454,10558710
53,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",323027,432641,461722,,1096298,1145314,1099538,,5198524,5908588,4922264
54,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",398906,392474,433510,,341543,357552,369950,,3103161,3281410,2992546
55,'65,Headgear and parts thereof,309033,354115,399494,,219421,266620,296168,,3055448,4047005,3147385
56,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",264696,352306,358692,,446869,565932,639014,,13929584,17447423,13924379
57,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",155383,273013,338442,,2159368,4180460,5257128,,2189773,3253366,3011507
58,'79,Zinc and articles thereof,333424,392673,307993,,590426,613276,575744,,2323040,3136910,2644045
59,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,163574,203050,242690,,248976,311615,340620,,2300512,2922742,2827673
60,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",135560,222354,220022,,326720,376410,345601,,3298274,3858466,3966288
61,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",186960,223823,200057,,317991,355686,353833,,3398784,3301695,2786665
62,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",158705,188004,194545,,218090,259333,250226,,7350962,8130906,6814862
63,'75,Nickel and articles thereof,92553,136130,191198,,169909,243678,349171,,2711774,4497248,4432562
64,'57,Carpets and other textile floor coverings,70106,127452,176005,,76316,131803,181818,,4216539,3929830,3428095
65,'26,"Ores, slag and ash",130344,117295,155001,,8702845,8387459,8343985,,3266247,3674036,3475363
66,'31,Fertilisers,148018,173270,151954,,407890,368865,271405,,10291043,13248147,9816857
67,'54,Man-made filaments; strip and the like of man-made textile materials,145418,162958,133759,,291888,324313,327687,,2248430,2722721,2021513
68,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",118327,170170,131296,,226062,265735,235099,,2903673,3515909,3188509
69,'78,Lead and articles thereof,163631,176470,124320,,218969,269362,223934,,1462259,1558432,1302020
70,'35,Albuminoidal substances; modified starches; glues; enzymes,122445,122123,122906,,239996,294129,277145,,3992509,4842622,4047522
71,'23,Residues and waste from the food industries; prepared animal fodder,81594,124724,120410,,400389,463122,520963,,4663257,5619357,5116393
72,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",123072,97013,117245,,252620,250127,271977,,2617244,2855604,2992003
73,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,104312,113952,113378,,128818,143392,149466,,1279439,1461142,1188316
74,'92,Musical instruments; parts and accessories of such articles,127480,135164,107442,,129487,136807,110080,,1613114,1975615,1616084
75,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",97239,106984,102150,,127402,132691,131090,,3559434,3950209,4001749
76,'97,"Works of art, collectors' pieces and antiques",73877,144448,100700,,12586,16202,11454,,8377261,10349607,10460361
77,'93,Arms and ammunition; parts and accessories thereof,94259,85555,87309,,93666,99007,107593,,5569831,4791362,4380573
78,'05,"Products of animal origin, not elsewhere specified or included",82230,90220,80556,,65711,76336,69208,,1192682,1390170,1243411
79,'81,Other base metals; cermets; articles thereof,48573,64259,78195,,113704,143659,160853,,2363667,3986669,3683757
80,'41,Raw hides and skins (other than furskins) and leather,94902,82412,77209,,293871,261504,241055,,598841,563757,466044
81,'13,"Lac; gums, resins and other vegetable saps and extracts",67638,75948,75132,,146015,153507,153083,,1840866,2108440,1621001
82,'55,Man-made staple fibres,51022,71727,66527,,169898,199936,170884,,1938252,2142624,1713090
83,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,44109,53460,66384,,103533,112180,129156,,856422,962492,818585
84,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,67005,60307,63904,,84731,72030,74917,,222670,196822,161664
85,'52,Cotton,63553,56198,54695,,437049,524394,411739,,984961,1026616,815339
86,'80,Tin and articles thereof,39014,37726,47890,,46002,46381,56973,,1303853,1303704,888893
87,'60,Knitted or crocheted fabrics,25920,32338,42665,,56883,83642,111005,,1092254,1248161,886594
88,'91,Clocks and watches and parts thereof,42093,47614,40706,,121598,106765,107521,,6374006,6846918,7099709
89,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",36980,29565,36965,,19646,22689,36993,,872499,874665,609481
90,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",25420,31289,28044,,34177,50092,52646,,260717,283899,250767
91,'10,Cereals,15037,19909,17767,,432510,558628,455529,,2387433,3357379,3588074
92,'37,Photographic or cinematographic goods,21615,17270,12864,,57293,46529,46950,,1587714,1662665,1413439
93,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,3422,3338,6592,,15714,9974,12125,,4183759,5162377,4063794
94,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,3899,5743,4933,,5867,6776,5594,,3333829,3685436,2536412
95,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2978,3746,3669,,3268,4486,4595,,786621,888161,632516
96,'45,Cork and articles of cork,2852,3947,3050,,3052,4355,3488,,319835,319948,308709
97,'50,Silk,2476,1940,2336,,2787,2419,3457,,52910,71732,59157
98,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1121,498,661,,1631,2100,1980,,340065,326422,244542
99,'43,Furskins and artificial fur; manufactures thereof,129,144,116,,363,497,247,,183546,213871,159235
