,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Nepal,United States of America's imports from Nepal,United States of America's imports from Nepal,Nepal's exports to world,Nepal's exports to world,Nepal's exports to world,Nepal's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
34,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,103,263,181,,52324,45523,38618,,340065,326422,244542
35,'39,Plastics and articles thereof,70,118,141,,8515,10553,34577,,82383519,89879630,72346644
36,'17,Sugars and sugar confectionery,106,156,140,,109,845,1447,,5276752,6474233,6938019
37,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",31,98,139,,52,755,279,,12320950,12673289,10993223
38,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",267,110,103,,112,102,564,,260717,283899,250767
39,'07,Edible vegetables and certain roots and tubers,66,121,92,,6951,5449,3533,,13483057,14744347,15444295
40,'85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...",395,85,92,,3696,1791,4065,,415442291,477145907,463363545
41,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",63,115,82,,714,1048,1062,,3298274,3858466,3966288
42,'69,Ceramic products,146,104,72,,435,604,530,,8353953,9637024,7959000
43,'21,Miscellaneous edible preparations,69,102,70,,2169,1710,2696,,11125287,13107006,11932595
44,'22,"Beverages, spirits and vinegar",158,72,68,,2038,4682,64670,,30975074,33727111,30960904
45,'76,Aluminium and articles thereof,47,108,68,,381,161,850,,28738897,36664809,28296236
46,'73,Articles of iron or steel,37,91,52,,6550,4598,6725,,47929454,61174666,53264867
47,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,61,60,34,,0,0,177,,856422,962492,818585
48,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",10,5,33,,51,60,90,,3559434,3950209,4001749
49,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",0,13,28,,123,550,715,,10307522,11209812,9763904
50,'10,Cereals,18,20,22,,44,39,213,,2387433,3357379,3588074
51,'40,Rubber and articles thereof,17,5,18,,68,45,152,,41006678,40432341,34843081
52,'60,Knitted or crocheted fabrics,3,28,15,,0,2,87,,1092254,1248161,886594
53,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,62,13,8,,811,1375,1515,,3333829,3685436,2536412
54,'52,Cotton,9,17,6,,50,59,1110,,984961,1026616,815339
55,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",10,3,5,,42,48,126,,5479280,6103832,5813224
56,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",35,58,5,,12954,13977,14700,,2903673,3515909,3188509
57,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,20,5,,15528,19498,23607,,222670,196822,161664
58,'93,Arms and ammunition; parts and accessories thereof,0,7,5,,77,63,112,,5569831,4791362,4380573
59,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",22,150,5,,1972,671,2880,,105979496,115032958,118320238
60,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",3,18,4,,890966,391909,83579,,10194217,14451440,15652636
61,'50,Silk,2,5,3,,1,0,69,,52910,71732,59157
62,'54,Man-made filaments; strip and the like of man-made textile materials,0,2,3,,29001,22713,598,,2248430,2722721,2021513
63,'08,Edible fruit and nuts; peel of citrus fruit or melons,2,15,2,,203,7580,469,,22227898,24120677,24218490
64,'01,Live animals,0,0,0,,0,0,3,,3352771,3686856,4056241
65,'02,Meat and edible meat offal,0,0,0,,196,0,90,,11994351,12964609,12452072
66,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,0,0,,0,0,13,,23683668,25187793,21135061
67,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,0,1,28,,7350962,8130906,6814862
68,'13,"Lac; gums, resins and other vegetable saps and extracts",23,0,0,,137,296,435,,1840866,2108440,1621001
69,'35,Albuminoidal substances; modified starches; glues; enzymes,0,0,0,,0,7,,,3992509,4842622,4047522
70,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,0,0,,,1279439,1461142,1188316
71,'37,Photographic or cinematographic goods,0,0,0,,0,0,,,1587714,1662665,1413439
72,'38,Miscellaneous chemical products,0,63,0,,18478,20991,13827,,21953891,29507737,26911031
73,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,3053,3569,2204,,598841,563757,466044
74,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,0,0,3,,183546,213871,159235
75,'18,Cocoa and cocoa preparations,0,0,0,,103,50,,,5809447,6313982,6370822
76,'31,Fertilisers,0,0,0,,0,5,,,10291043,13248147,9816857
77,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",0,0,0,,1676,2134,2369,,5198524,5908588,4922264
78,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,0,,755,852,580,,2617244,2855604,2992003
79,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,0,0,,75,814,18948,,5195503,6644946,6187972
80,'26,"Ores, slag and ash",0,0,0,,5808,3822,3034,,3266247,3674036,3475363
81,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",0,0,0,,0,5,68,,225121448,322698860,266592032
82,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",4,3,0,,1,8,13,,13765594,19421660,17310231
83,'29,Organic chemicals,0,0,0,,134,205,204,,64624866,75919212,66588583
84,'55,Man-made staple fibres,0,1,0,,86884,102631,94172,,1938252,2142624,1713090
85,'45,Cork and articles of cork,0,0,0,,0,0,1,,319835,319948,308709
86,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",26,0,0,,10,18,67,,872499,874665,609481
87,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,80,589,458,,4183759,5162377,4063794
88,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,0,0,,,786621,888161,632516
89,'78,Lead and articles thereof,0,0,0,,6294,8229,7797,,1462259,1558432,1302020
90,'79,Zinc and articles thereof,0,0,0,,295,368,372,,2323040,3136910,2644045
91,'80,Tin and articles thereof,0,0,0,,0,0,,,1303853,1303704,888893
92,'81,Other base metals; cermets; articles thereof,0,0,0,,0,0,,,2363667,3986669,3683757
93,'72,Iron and steel,0,0,0,,6709,54256,103974,,38904135,44933026,33156047
94,'91,Clocks and watches and parts thereof,0,0,0,,0,0,101,,6374006,6846918,7099709
95,'75,Nickel and articles thereof,0,0,0,,0,0,12,,2711774,4497248,4432562
96,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,0,99,7,,2189773,3253366,3011507
97,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",0,0,0,,1639,178,159,,282898550,329648232,381037566
98,'88,"Aircraft, spacecraft, and parts thereof",0,10,0,,2,319,66842,,25494149,27148868,30158075
99,'89,"Ships, boats and floating structures",0,0,0,,0,0,,,3354314,4202133,4394088
