,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Switzerland,United States of America's imports from Switzerland,United States of America's imports from Switzerland,Switzerland's exports to world,Switzerland's exports to world,Switzerland's exports to world,Switzerland's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
2,'TOTAL,All products,63845721,60250239,52900089,,380557523,402112025,420656666,,2935314152,3375948186,3172533052
3,'30,Pharmaceutical products,21109113,17638529,15078696,,101583419,98114783,99088874,,149410420,164993417,177848476
4,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",11179199,11746686,8103052,,106475207,120442967,127486038,,95969683,96960127,89549261
5,'91,Clocks and watches and parts thereof,4738634,5088409,5786145,,24407733,26029525,29782527,,6374006,6846918,7099709
6,'99,Commodities not elsewhere specified,7717780,6868139,4955270,,,,,,120523238,117234923,124977171
7,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",4274491,4449495,4454281,,19173632,19183125,20001879,,105979496,115032958,118320238
8,'29,Organic chemicals,4943905,3574736,4089590,,29695469,30985866,40333847,,64624866,75919212,66588583
9,'84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",3263511,3530069,3569447,,24010713,24308855,25859884,,427918555,475932653,459195220
10,'85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television ...",1518093,1635035,1641470,,13849988,14086068,14748434,,415442291,477145907,463363545
11,'09,"Coffee, tea, mat̩ and spices",799854,873667,1137652,,3645502,3465669,3685144,,9431815,12493454,10558710
12,'88,"Aircraft, spacecraft, and parts thereof",533071,619166,710228,,1888511,1899614,2110943,,25494149,27148868,30158075
13,'39,Plastics and articles thereof,379074,412002,357113,,6201284,6254049,6163630,,82383519,89879630,72346644
14,'22,"Beverages, spirits and vinegar",729726,508600,310828,,2154405,2009227,1734323,,30975074,33727111,30960904
15,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",285107,313136,285951,,2216257,2044380,2067914,,12320950,12673289,10993223
16,'97,"Works of art, collectors' pieces and antiques",304967,628871,272148,,1328506,2365952,2010326,,8377261,10349607,10460361
17,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",178574,237770,224926,,3977946,3993997,3875376,,16512895,19450808,20086344
18,'73,Articles of iron or steel,192327,212111,204789,,3140909,3256523,3214355,,47929454,61174666,53264867
