,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Greenland,United States of America's imports from Greenland,United States of America's imports from Greenland,Greenland's exports to world,Greenland's exports to world,Greenland's exports to world,Greenland's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
59,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",0,0,0,,83,62,37,,5062492,5827198,5067362
60,'50,Silk,0,0,0,,,,,,52910,71732,59157
61,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,589,404,711,,260717,283899,250767
62,'52,Cotton,0,0,0,,44,,3,,984961,1026616,815339
63,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,,,,,340065,326422,244542
64,'54,Man-made filaments; strip and the like of man-made textile materials,0,0,0,,,,,,2248430,2722721,2021513
65,'55,Man-made staple fibres,0,0,0,,,,,,1938252,2142624,1713090
66,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,111,4,1,,3398784,3301695,2786665
67,'57,Carpets and other textile floor coverings,0,0,0,,,1,,,4216539,3929830,3428095
68,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,0,0,0,,,,,,856422,962492,818585
69,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",5,0,0,,6,1,,,3103161,3281410,2992546
70,'60,Knitted or crocheted fabrics,0,0,0,,,,,,1092254,1248161,886594
71,'61,"Articles of apparel and clothing accessories, knitted or crocheted",0,0,0,,26,45,117,,52249668,60784841,45244512
72,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",0,0,0,,274,90,166,,35037691,44567971,36346897
73,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,0,0,0,,957,1003,898,,22017576,20880022,16829265
74,'64,"Footwear, gaiters and the like; parts of such articles",0,0,0,,38,159,26,,28407913,37966586,26791727
75,'65,Headgear and parts thereof,0,0,0,,3,,9,,3055448,4047005,3147385
76,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,,,,,786621,888161,632516
77,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,0,0,0,,,1,2,,3333829,3685436,2536412
78,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",0,4,0,,8,9,41,,10307522,11209812,9763904
79,'69,Ceramic products,0,0,0,,29,21,37,,8353953,9637024,7959000
80,'17,Sugars and sugar confectionery,0,0,0,,2,1,,,5276752,6474233,6938019
81,'18,Cocoa and cocoa preparations,0,0,0,,,1,,,5809447,6313982,6370822
82,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,0,0,,5,,,,11037973,14028956,14836798
83,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,0,0,,3,,,,10976028,13668877,13570806
84,'21,Miscellaneous edible preparations,0,0,0,,432,385,443,,11125287,13107006,11932595
85,'22,"Beverages, spirits and vinegar",0,0,0,,84,223,51,,30975074,33727111,30960904
86,'23,Residues and waste from the food industries; prepared animal fodder,0,0,0,,,700,1018,,4663257,5619357,5116393
87,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,0,,,,,,2617244,2855604,2992003
88,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",0,0,0,,1,,,,3298274,3858466,3966288
89,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,1787,4737,5588,,1192682,1390170,1243411
90,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,,3,,,3559434,3950209,4001749
91,'07,Edible vegetables and certain roots and tubers,0,0,0,,,,18,,13483057,14744347,15444295
92,'08,Edible fruit and nuts; peel of citrus fruit or melons,0,0,0,,,,3,,22227898,24120677,24218490
93,'09,"Coffee, tea, mat̩ and spices",0,0,0,,,,,,9431815,12493454,10558710
94,'10,Cereals,0,0,0,,,,,,2387433,3357379,3588074
95,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,,,,,2300512,2922742,2827673
96,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",0,0,0,,4,,11,,2903673,3515909,3188509
97,'13,"Lac; gums, resins and other vegetable saps and extracts",0,0,0,,,,,,1840866,2108440,1621001
98,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,,,,,222670,196822,161664
99,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",0,0,0,,553,405,571,,10194217,14451440,15652636
